id	v1_sim	v2_sim	delta	v2_class	correct_answer	qtext_preview	ocr_preview	image_url
0cd4d66d-f966-5869-bb29-4654b52f586e	0.286	0.364	+0.078	v2_severe	C	ABC ikizkenar üçgen, $|AB|=|AC|$, $m(\widehat{DAC})=m(\widehat{EDB})$, $|BE|=3$ cm, $|BD|=6$ cm, $|DC|=4$ cm. Yukarıda v	ABC ikizkenar üçgen |AB| = |AC| m(\widehat{DAC}) = m(\widehat{EDB}) |BE| = 3 cm |BD| = 6 cm |DC| = 4 cm  Yukarıda verile	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0089_q02.png
1b8a9141-2591-531d-ae4a-c30a1611c794	0.174	0.364	+0.190	v2_severe	B	ABCE dörtgen, $[DE]\perp[BC]$, $|AB|=|EC|$, $|BD|=|DC|$, $m(\widehat{ABC})=80^\circ$, $m(\widehat{BCE})=50^\circ$ olduğu	ABCE dörtgen [DE] ⊥ [BC] |AB| = |EC| |BD| = |DC| m(A͡BC) = 80° m(B͡CE) = 50° olduğuna göre, m(B͡AE) = x kaç derecedir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0044_q03.png
2ec334ca-b99e-550e-8db1-f3bbf08e7500	0.316	0.364	+0.048	v2_severe	D	ABCD dikdörtgen, $m(\widehat{FAB}) = 60^\circ$, $m(\widehat{CEB}) = 30^\circ$, $|FC| = 12$ cm, $|AE| = 6$ cm. Yukarıdaki	ABCD dikdörtgen m(FÂB) = 60° m(CÊB) = 30° |FC| = 12 cm |AE| = 6 cm Yukarıda verilenlere göre, Alan(ABCD) kaç cm² dir?	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0210_q01.png
84c86f81-2137-564a-bc7a-b4f8d4f62fb8	0.350	0.364	+0.014	v2_severe	B	ABCD ikizkenar yamuk, $DE \perp AB$, $|AD|=|BC|$, $|DF|=17$ birim, $|DE|=8$ birim, $A(\text{ABCD})=160 \text{ br}^2$ old	ABCD ikizkenar yamuk, $DE \perp AB$, $|AD| = |BC|$  $|DF| = 17$ birim, $|DE| = 8$ birim, $A(ABCD) = 160$ br²  Buna göre,	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0164_q03.png
982abac4-5118-5f80-bfcd-b85c5fe131bf	0.273	0.364	+0.091	v2_severe	B	ABCD deltoid, $|AB|=|AD|$, $|BC|=|DC|$, $m(\widehat{EAD})=30^\circ$, $m(\widehat{BCD})=60^\circ$, $|AE|=6$ br. Yukarıda 	ABCD deltoid |AB| = |AD| [AB] ⊥ [BC] m(EAD) = 30° m(BCD) = 60° |AE| = 6 br  Yukarıda verilenlere göre, Ç(ABCD) kaç br'di	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0243_q02.png
99ff1a35-7124-52ce-aa8d-3c07ff490e02	0.174	0.364	+0.190	v2_severe	D	ABC ikizkenar üçgen, [AE] açıortay, $|AB|=|AC|$, $|BE|=|DC|$, $m(\widehat{EBC})=42^ ext{o}$ olduğuna göre, $m(\widehat{B	ABC ikizkenar üçgen [AE] açıortay |AB| = |AC| |BE| = |DC| m(EBC) = 42°  Yukarıdaki verilere göre, m(BÊD) = x kaç dereced	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0019_q04.png
9efd2382-a7d5-58bc-8a76-64bd6a173d90	0.300	0.364	+0.064	v2_severe	D	ABC ikizkenar üçgen, $|AB|=|BC|=|AD|=|BD|$. $|BE|=|EC|$, $|BD|=|EC|$, $|AE|=4$ cm, $|ED|=2$ cm Yukarıdaki verilere göre,	ABC ikizkenar üçgen, |AB| = |BC|, [AD]⊥[BD], [BE]⊥[EC], |BD| = |EC|, |AE| = 4 cm, |ED| = 2 cm  Yukarıdaki verilere göre,	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0076_q04.png
00a5550b-c25a-5249-a392-4052bf5084d2	0.368	0.368	+0.000	v2_severe	E	ABCD kare, $|DE|=|EF|=|FC|$, $[BE] \perp [AF]$ ve $|AB|=16$ cm dir. Yukarıdaki verilere göre, $|KC|=x$ kaç cm dir?	10. ABCD kare, |DE| = |EF| = |FC|, [BE] ∩ [AF] = {K} ve |AB| = 16 cm dir.  Yukarıda verilenlere göre, |KC| = x kaç cm di	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0183_q04.png
01701d47-6b9d-5306-abd3-22ebb4bb6161	0.400	0.368	-0.032	v2_severe	C	ABCD yamuk, $[DC] \parallel [AB]$, $3|AB|=4|DC|$, $|DE|=2|AE|$ olduğuna göre, $\frac{A(EDC)}{A(CEB)}$ oranı kaçtır?	ABCD yamuk [DC] // [AB] 3|AB| = 4|DC| |DE| = 2|AE|  Yukarıda verilenlere göre, $\frac{A(EDC) + A(EAB)}{A(CEB)}$ oranı ka	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0219_q06.png
3ab2c7a5-27e0-50e2-8977-ce376ce0e68d	0.353	0.368	+0.015	v2_severe	A	ABC üçgen, $|AB|=|AD|=10$ cm ve $|BD|=12$ cm $|DC|=6$ cm dir. Yukarıdaki verilere göre, Alan$(ADC)$ kaç $\text{cm}^2$ di	ABC üçgen, |AB| = |AD| = 10 cm ve |BD| = 12 cm |DC| = 6 cm dir.  Yukarıdaki verilere göre, Alan(ADC) kaç cm² dir?	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0085_q03.png
c2063ed6-5324-59bc-bef7-df23fa21899e	0.389	0.368	-0.021	v2_severe	C	ABCD dikdörtgen, $2|AE|=3|ED|$, $|DH|=2|HC|$ ve Alan$(ABCD)=90$ cm$^2$ dir. Yukarıdaki verilere göre, Alan$(EBH)$ kaç cm	10. ABCD dikdörtgen, 2|AE| = 3|ED|, |DH| = 2|HC| ve Alan(ABCD) = 90 cm² dir.  Yukarıdaki verilere göre, Alan(EBH) kaç cm	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0197_q04.png
d7728cfe-8624-5b28-81d2-eade7690ced9	0.300	0.368	+0.068	v2_severe	C	$[AB] \cap [DC]=\{E\}$ $[AB] \perp [BC]$ $m(\widehat{DAB})=m(\widehat{BAC})$ $|AC|=2|AD|$ $|EB|=3$ cm Yukarıdaki veriler	[AB] ∩ [DC] = {E} [AB] ⊥ [BC] m(DÂB) = m(BÂC) |AC| = 2|AD| |EB| = 3 cm  Yukarıdaki verilere göre, |AE| = x kaç cm'dir?	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0079_q04.png
e0c7f9af-6ba3-5fb2-9f3d-0c89cc0bcf5f	0.389	0.368	-0.021	v2_severe	A	ABCD dikdörtgen, $|AE|=|ED|$, $|DF|=|FC|$ ve Alan$(BEF)=60$ cm$^2$ dir. Yukarıdaki verilere göre, Alan$(ABCD)$ kaç cm$^2	ABCD dikdörtgen, |AE| = |ED|, |DF| = |FC| ve Alan(BÊF) = 60 cm² dir.  Yukarıdaki verilere göre, Alan(ABCD) kaç cm² dir?	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0197_q05.png
f5bfdfcb-6855-559c-b21f-b2f16f079ab0	0.278	0.368	+0.090	v2_severe	C	ABC üçgen, $[AD] \perp [AC]$, $m(\widehat{BAD})=m(\widehat{DAE})$, $|BD|=4$ cm, $|DE|=2$ cm. Yukarıdaki verilere göre, $	ABC üçgen, [AD]⊥[AC], m(BÂD) = m(DÂE),  |BD| = 4 cm, |DE| = 2 cm  Yukarıdaki verilere göre, |EC| = x kaç cm'dir?	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0082_q05.png
0bb80b4d-1a41-5dab-a843-32d8edf8d753	0.296	0.370	+0.074	v2_severe	C	ABCD deltoid, $[BD] \cap [AC]=\{H\}$, $[HN] \perp [BC]$, $|AB|=|AD|$, $|NH|=|KC|$, $|BN|=4$ cm, $|NC|=9$ cm. Yukarıda ve	ABCD deltoid [BD] ∩ [AC] = {H} [HN] ⊥ [BC] |AB| = |AD| |NH| = |KC| |BN| = 4 cm |NC| = 9 cm  Yukarıda verilenlere göre, A	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0176_q03.png
13b6f00e-3604-58bf-8235-36f89b78b26e	0.214	0.375	+0.161	v2_severe	A	ABC üçgen, $m(\widehat{ACB})=30^\circ$, $|AC|=2\sqrt{3}$ cm, $|BC|=5$ cm olduğuna göre, $|AB|=x$ kaç santimetredir?	ABC üçgen m(\overline{ACB}) = 30° |AC| = 2√3 cm |BC| = 5 cm  olduğuna göre, |AB| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0079_q05.png
30c26fee-e867-5799-a26f-c3422421ec31	0.217	0.375	+0.158	v2_severe	C	ABE ve ADC ikizkenar üçgen, $|AB|=|AE|$, $|AD|=|AC|$, $m(\widehat{BAE})=m(\widehat{DAC})$, $|BD|=4$ br, $|FE|=2$ br. Yuk	ABE ve ADC ikizkenar üçgen |AB| = |AE| |AD| = |AC| m(BAE) = m(DAC) |BD| = 4 br |FE| = 2 br  Yukarıdaki verilere göre, |F	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0138_q02.png
42918295-4765-5c05-bd4c-5e992417bcf5	0.267	0.375	+0.108	v2_severe	E	ABCD paralelkenar, $|DE|=4$ cm, $|EC|=6$ cm, Alan$(ABCE)=64$ cm$^2$ olduğuna göre, Alan$(ABCD)$ kaç santimetrekaredir?	ABCD paralelkenar |DE| = 4 cm |EC| = 6 cm  Alan(ABCE) = 64 cm² olduğuna göre, Alan(ABCD) kaç santimetrekaredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0227_q01.png
47398261-3b7f-59b0-8e9a-fd7856653684	0.231	0.375	+0.144	v2_severe	A	ABC üçgen, $m(\widehat{ABC})=60^\circ$, $m(\widehat{BAC})=45^\circ$, $|AB|=2\sqrt{3}$ cm olduğuna göre, $|AC|=x$ kaç san	12. ABC üçgen m($\widehat{ABC}$) = 60° m($\widehat{ACB}$) = 45° |AB| = 2√3 cm  olduğuna göre, |AC| = x kaç santimetredir	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0079_q09.png
47f55dd0-b865-57ef-badf-b6643421d107	0.292	0.375	+0.083	v2_severe	E	ABCD paralelkenar, $m(\widehat{FDE})=30^\circ$, $|BE|=2|EC|$, $|AF|=2|FB|$, $|DF|=8 \text{ cm}$, $|DE|=7 \text{ cm}$. Ol	ABCD paralelkenar m(FDE) = 30° |BE| = 2|EC| |AF| = 2|FB| |DF| = 8 cm |DE| = 7 cm  olduğuna göre, boyalı alanlar toplamı 	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0305_q04.png
4a7ae6cb-6cbe-5f2e-9961-eed5fd96d85f	0.200	0.375	+0.175	v2_severe	C	ABC üçgen, $|DB|=2$ cm, $|DE|=|EC|=4$ cm, $|AD|=|AC|=8$ cm olduğuna göre, $|BE|=x$ kaç cm'dir?	ABC üçgen |DB| = 2 cm |DE| = |EC| = 4 cm |AD| = |AC| = 8 cm  olduğuna göre, |BE| = x kaç cm'dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0325_q02.png
92c9d10e-9a14-5915-be8c-985d1f804f25	0.286	0.375	+0.089	v2_severe	D	ABC üçgen $AD \perp BE$ $|BK|=|KE|$ $|EC|=|BD|=4$ cm $|DC|=6$ cm Verilenlere göre, $|AB|=x$ kaç cm'dir?	ABC üçgen AD ⊥ BE |BK| = |KE| |EC| = |BD| = 4 cm |DC| = 6 cm  Verilenlere göre, |AB| = x kaç cm'dir?	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0097_q05.png
de065308-4949-51e9-8571-58abe5727803	0.188	0.375	+0.187	v2_severe	C	ABC üçgen, $m(\widehat{BAC})=135^\circ$, $|AB|=5\sqrt{2}$ cm, $|AC|=7$ cm olduğuna göre, $|BC|=x$ kaç santimetredir?	ABC üçgen m(BÂC) = 135° |AB| = $5\sqrt{2}$ cm |AC| = 7 cm  olduğuna göre, |BC| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0079_q02.png
0fbb097d-4ac7-5da5-9a92-15acd3a241a4	0.368	0.381	+0.013	v2_severe	A	ABCD dikdörtgen, $A(DKE)=6$ $br^2$, $A(LECF)=56$ $br^2$. $A(AKLB)=128$ $br^2$ ve $|BF|=|FC|$'dir. Yukarıda verilenlere g	ABCD dikdörtgen, A(DKE) = 6 br², A(LECF) = 56 br², A(AKLB) = 128 br² ve |BF| = |FC|'dir.  Yukarıda verilenlere göre, A(K	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0255_q02.png
3c2dbec6-7bdc-5eee-885f-58d09ce218e6	0.263	0.381	+0.118	v2_severe	D	$ABC$ üçgen, $|AE|=4$ cm, $|EB|=4$ cm, $|KC|=4$ cm. Yukarıdaki verilere göre, taralı bölgelerin toplamı kaç $\pi$ $\text	ABC üçgen |AE| = 4 cm |EB| = 4 cm |KC| = 4 cm  Yukarıdaki verilere göre, A, B, C merkezli daire dilimlerinin toplamı kaç	/static/crops/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası/CAP-2022-2023-TYT_AYT-Geometri_Soru_Bankası_p0256_q06.png
4f71f2ea-4f8b-5d8d-ab8c-04a129cd0822	0.238	0.381	+0.143	v2_severe	C	ABCD bir yamuk, $[AB] \parallel [DC]$, $m(\widehat{DAB})=m(\widehat{DBC})$, $|AB|=4|DC|$, $|BD|=6$ cm. Yukarıdaki verile	ABCD bir yamuk [AB] // [DC] m(DÂB) = m(DBC) |AB| = 4|DC| |BD| = 6 cm  Yukarıda verilenlere göre, |AB| = x kaç cm'dir?	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0091_q04.png
5b182e11-a34a-58a1-9930-3631e2ebb3cf	0.300	0.381	+0.081	v2_severe	D	ABCD yamuk, $[DC] \parallel [AB]$, $|DC|=5$ br, $|AD|=3$ br, $|AB|=10$ br, $|BC|=4$ br olduğuna göre, $A(ABCD)$ kaç $br^	ABCD yamuk [DC] // [AB] |DC| = 5 br |AD| = 3 br |AB| = 10 br |BC| = 4 br  Yukarıda verilenlere göre, A(ABCD) kaç br² dir	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0219_q01.png
78c5aa4f-fdf2-50ee-a1ba-732dbe661775	0.381	0.381	-0.000	v2_severe	D	Yukarıda verilen şekilde, $[EA] \perp [AC]$, $|AC|=12$ birim, $|AB|=9$ birim, $|BD|=4$ birim, $|EB|=10$ birim olduğuna g	Yukarıda verilen şekilde,  $|EA| \perp |AC|$  $|AC| = 12$ birim, $|AB| = 9$ birim  $|BD| = 4$ birim, $|EB| = 10$ birim  	/static/crops/2023-2024_ACİL-_AYT_Matematik_Soru_Bankası/2023-2024_ACİL-_AYT_Matematik_Soru_Bankası_p0146_q03.png
7ab42079-90fb-56d3-8d30-154274128e8c	0.286	0.381	+0.095	v2_severe	B	ABCD yamuk, $[DC] \parallel [AB]$, $[EF] \parallel [AB]$, $|DC|=4$ br, $|AB|=7$ br, $A(DEF C)=2A(ABFE)$ olduğuna göre, $	ABCD yamuk [DC] // [EF] // [AB] |DC| = 4 br |AB| = 7 br A(DEFC) = 2A(ABFE)  Yukarıda verilenlere göre, |EF| kaç br'dir?	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0219_q02.png
b01204f7-0aaa-5ce4-8528-51ac242d1f51	0.368	0.381	+0.013	v2_severe	C	ABCD paralelkenar, $|AK|=|KB|$, $|BL|=|LC|$ ve $A(ABCD)=32 cm^2$ olduğuna göre, boyalı bölgenin alanı kaç $cm^2$ dir?	ABCD paralelkenar, |AK| = |KB|, |BL| = |LC| A(ABCD) = 32 cm² Yukarıdaki verilere göre, boyalı bölgenin alanı kaç cm² dir	/static/crops/Full_Matematik-2019-2020-Geometri_Soru_Bankası/Full_Matematik-2019-2020-Geometri_Soru_Bankası_p0147_q03.png
d67f7f52-8793-5744-a85c-43cdb99debeb	0.263	0.381	+0.118	v2_severe	B	ABCD dik yamuğunda $[ED]\perp[AC]$, $|AE|=8$ cm, $|DE|=10$ cm, $|DC|=15$ cm Yukarıdaki verilere göre, $|EB|=x$ kaç $cm^2	ABCD dik yamuğunda [ED] ⊥ [DC], |AE| = 8 cm, |DE| = 10 cm, |DC| = 15 cm  Yukarıdaki verilere göre, |EB| = x kaç cm'dir?	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0246_q05.png
15d30fa4-3cc3-5572-951a-af579d472d52	0.188	0.389	+0.201	v2_severe	C	ABC ve ADC birer dik üçgen, $AE \perp BC$, $CF \perp AD$, $|AB|=10$ birim, $|BE|=8$ birim, $|EC|=2$ birim. Buna göre, $|	$ABC ≅ ADC$ $AE ⊥ BC$ $CF ⊥ AD$ $|AB| = 10$ birim $|BE| = 8$ birim $|EC| = 2$ birim  Buna göre, $|CF|$ kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0038_q01.png
3239dfbe-f6f7-5123-9c47-e984ade7f155	0.353	0.389	+0.036	v2_severe	B	ABCD dikdörtgen, $[EF] \parallel [EC]$, $|ED|=9$ cm, $|DC|=12$ cm, $|EF|=10$ cm Yukarıdaki verilere göre, $|FB|=x$ kaç c	ABCD dikdörtgen, [EF]⊥[EC], |ED| = 9 cm, |DC| = 12 cm, |EF| = 10 cm  Yukarıdaki verilere göre, |FB| = x kaç cm'dir?	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0212_q06.png
3fad4a31-9bf6-5bcc-bfe3-0182803d154f	0.400	0.389	-0.011	v2_severe	D	ABC ikizkenar üçgen, $|AB|=|BC|$, $|AD|=|AC|$, $m(\widehat{DAC})=38^{\circ}$, $m(\widehat{ABC})=x$. Buna göre, $x$ kaç d	ABC ikizkenar üçgen |AB| = |BC| |AD| = |AC| m(\widehat{DAC}) = 38° m(\widehat{ABC}) = x  Buna göre, x kaç derecedir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0014_q06.png
55c59551-0b6d-5de3-93e0-43942d16ed63	0.278	0.389	+0.111	v2_severe	A	ABCD ikizkenar yamuk, $EF \parallel AB$, $|AD|=|BC|$, $|AF|=8$ cm, $|FB|=7$ cm, $|DE|=3$ cm. Verilenlere göre, $|EC|=x$ 	ABCD ikizkenar yamuk EF ⊥ AB |AD| = |BC| |AF| = 8 cm |FB| = 7 cm |DE| = 3 cm  Verilenlere göre, |EC| = x kaç cm'dir?	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0191_q05.png
64a50b08-c101-5948-96be-67e7d2b2750f	0.375	0.389	+0.014	v2_severe	D	ABCDEF düzgün altıgen, $[AK]\cap[CK]=\{K\}$, $|AB|=4\sqrt{3}$ cm. Yukarıdaki verilere göre, $|DK|=x$ kaç $\text{cm}^2$ d	ABCDEF düzgün altıgen, [AK] ∩ [CK] = {K}. |AB| = 4√3 cm Yukarıdaki verilere göre, |DK| = x kaç cm'dir?	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0166_q03.png
af514f63-5f21-552d-a555-207ded97c7fe	0.235	0.389	+0.154	v2_severe	A	ABCD dik yamuk, $[CE] \perp [DB]$, $|CE|=13$ cm, $|AD|=24$ cm, $|AB|-|CD|=10$ cm olduğuna göre, $m(\widehat{DBC})=x$ kaç	ABCD dik yamuk CE ⊥ DB |CE| = 13 cm |AD| = 24 cm |AB| - |CD| = 10 cm  olduğuna göre, m(DBC) = x kaç derecedir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0255_q05.png
b2dcde65-9e14-5901-80b5-ca8c20199794	0.353	0.389	+0.036	v2_severe	E	ABCDEF düzgün altıgen, $[AK]\cap[CK]=\{K\}$. $|AB|=4\sqrt{3}$ cm. Yukarıdaki verilere göre, $|DK|=x$ kaç $\text{cm}^2$ d	ABCDEF düzgün altıgen, [AK] ∩ [CK] = {K}, |AB| = $4\sqrt{3}$ cm Yukarıdaki verilere göre, |DK| = x kaç cm'dir?	/static/crops/Bilgi_Sarmalı-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası_p0166_q03.png
f4a7bb22-ba88-5c3f-9366-effb330b4729	0.294	0.389	+0.095	v2_severe	E	ABCD deltoid, $|DC|=|BC|$, $2|AE|=|EB|$, Alan($\triangle EBC$) $=8 \text{ cm}^2$ olduğuna göre, Alan(ABCD) kaç santimetr	ABCD deltoid |DC| = |BC| 2|AE| = |EB| Alan(EBC) = 8 cm²  olduğuna göre, Alan(ABCD) kaç santimetrekaredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0241_q06.png
fc4b38d6-86fb-5349-a1db-eaa156f911fe	0.250	0.389	+0.139	v2_severe	B	$[DC] \perp [BC]$, $m(\widehat{ABD})=m(\widehat{CBD})$, $|DC|=4 \text{ cm}$, $|BC|=6 \text{ cm}$, $|AB|=10 \text{ cm}$ Y	[DC] ⊥ [BC], m(A͡BD) = m(C͡BD), |DC| = 4 cm |BC| = 6 cm, |AB| = 10 cm Yukarıdaki verilere göre, |AD| = x kaç cm dir?	/static/crops/Full_Matematik-2019-2020-Geometri_Soru_Bankası/Full_Matematik-2019-2020-Geometri_Soru_Bankası_p0051_q04.png
1705ea4b-403f-54c7-ad8f-1004b41fb1da	0.250	0.391	+0.141	v2_severe	C	ABCD dörtgen, $|AE|=3|EB|$, $|AF|=3|FD|$, $|DK|=|KC|$, $|BL|=|LC|$, $|EF|=12$ birim. Yukarıda verilenlere göre, $|KL|$ =	ABCD dörtgen |AE| = 3|EB| |AF| = 3|FD| |DK| = |KC| |BL| = |LC| |EF| = 12 birim  Yukarıda verilenlere göre, |KL| = x kaç 	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0170_q04.png
5adc21ed-6a77-5789-b124-b315d917aa53	0.333	0.391	+0.058	v2_severe	D	ABC ikizkenar üçgen, $|AB|=|AC|$, B, A, D doğrusal, $[AH] \perp [BC]$, $[DF] \perp [BC]$, $|DE|=8$ cm, $|EF|=6$ cm. Yuka	ABC ikizkenar üçgen, |AB| = |AC|, B, A, D doğrusal, [AH]⊥[BC], [DF]⊥[BC], |DE| = 8 cm, |EF| = 6 cm  Yukarıdaki verilere 	/static/crops/Bilgi_Sarmalı-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası_p0060_q01.png
9e25c9ee-198e-5574-a35b-c25b070c6370	0.318	0.391	+0.073	v2_severe	B	ABC üçgeninde, $m(\widehat{BAD})=m(\widehat{DAC})$, $|BD|=|DE|=|DC|$ ve $[EF] \perp [FC]$ olarak veriliyor. $|AE|=6$ br,	ABC üçgeninde, m(BÂD) = m(DÂC), |BD| = |DE| = |DC| ve |EF| = |FC| olarak veriliyor. |AE| = 6 br, |EF| = 2 br olduğuna gö	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0080_q03.png
c03b0802-3bfc-5bb1-9047-97d836c282a0	0.261	0.391	+0.130	v2_severe	C	ABCD eşkenar dörtgen, $[AC]$ ve $[BD]$ köşegen, $[AB]=[GB]$, $|BG|=3\sqrt{5}$ cm, $|FG|=3$ cm olduğuna göre, Alan(ABCD) 	8. ABCD eşkenar dörtgen [AC] ve [BD] köşegen [AB] ⊥ [GB] |BG| = $3\sqrt{5}$ cm |FG| = 3 cm  olduğuna göre, A(ABCD) kaç c	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0331_q02.png
c1559f7a-e91d-5cfe-87f5-22d10bb562be	0.304	0.391	+0.087	v2_severe	A	ABCD yamuk, $[AD] \parallel [BC]$, $[AG] \perp [BE]=\{F\}$, $[DE]=[EC]$, $|BG|=6$ cm, $|AD|=8$ cm, $|AF|=10$ cm olduğuna	ABCD yamuk [AD] // [BC] [AG] ∩ [BE] = {F} |DE| = |EC| |BG| = |GC| = 6 cm |AD| = 8 cm |AF| = 10 cm olduğuna göre, |FG| = 	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0249_q05.png
