id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status
5f8a1b9b-8375-5546-9b72-bd40951fd18a	fallback	TURKCE	Sure Tyt Turkce Soru Bankası 2023 2024	257	"I. Salonun lüks bölümünde genç iki adam belirdi.
II. Saat dokuz olduğu hâlde tiyatro salonu daha dolmamıştı.
III. Ayakta durup salonu gözden geçirildi.
IV. Arkasına yaslanıp, hafifçe esneyerek eliyle ağzını kapadı.
V. Sonra kısa kesmiş olmak için amcasının oğlunu tanıttırdı.

Numaralanmış cümlelerin hangisinde ek eylem vardır?"	I	II	III	IV	V	D	/static/crops/Sure_Tyt_Turkce_Soru_Bankası_2023_2024/Sure_Tyt_Turkce_Soru_Bankası_2023_2024_p0257_q01.png	tier5_qindex_page_inline	bronze_clean
8bb4c59e-1d04-5bf6-9572-7a5e5484b97d	fallback	MATEMATIK	Aromat-2023-Tyt-Matematik Net 30	51	"Örüntü: Bilinen İki Büyüklüğün Farklı Yüzdeliklerini Kullanma

Bir A sayısının %x'i ile B sayısının %y'si C sayısına eşitse, A · x = B · y = C · 100 eşitliği sağlanır.

60 sayısının, 300 sayısının %20'si iken 240 sayısının %25'ine eşittir.

300 · 20 = 240 · 25 = 60 · 100

KILAVUZ SORU

Bir çerezci elindeki fındığın %45'ini 30 eş pakete, geriye kalanını 50 eş pakete bölmüştür.

Paketlerden ağır olanında 150 gram fındık olduğuna göre, hafif olanında kaç gram fındık vardır?"	110	120	130	140	150	A	/static/crops/Aromat-2023-Tyt-Matematik_Net_30/Aromat-2023-Tyt-Matematik_Net_30_p0051_q02.png	tier5_qindex_page_inline	bronze_clean
0b00af22-2ddc-53e1-85e1-e0458f8d4cf4	fallback	SOSYAL	Bilgi Sarmal Tyt Sosyal Bilimler Video Ders Kitabı 2025	188	Dua kavramı, Allah'ın yüceliğini kabul ederek O'na yönelen kulun istekleri iletmesi, Onun lütuf ve yardımını dilemesi olarak tanımlanmaktadır. Bu tanıma göre dua eden bir insan için; I. İkram ve destek beklemektedir. II. Aczini/ayıbını kabul etmektedir. III. Dileklerini arzetmektedir. düşüncelerinden hangilerinin doğru olduğu söylenebilir?	Yalnız I	I ve II	I ve III	II ve III	I, II ve III	A	/static/crops/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025_p0188_q01.png	tier5_qindex_page_inline	bronze_clean
8fed6f77-7fa0-50bc-8a4c-1dec181b8e98	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri Net 30	36	Aşağıdaki bileşiklerden hangisinde altı çizili elementin yükseltgenme basamağı yanlış verilmiştir?	K₂MnO₄ +6	HCN +2	CaC₂O₄ +4	K₂O₂ -1	K₂Cr₂O₇ +6	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri_Net_30/Aromat_2024_Ayt_Fen_Bilimleri_Net_30_p0036_q02.png	tier5_qindex_page_inline	bronze_clean
7677fcc2-94f0-520a-8de6-db54f915a5c1	fallback	KIMYA	Aromat Tyt Sosyal Bilimler Model Sorular 2023	19	"• Egemenlik kayıtsız şartsız milletindir.
• Özgürlüğün, eşitliğin, adaletin dayanak noktası ulusal egemenliktir.

Atatürk'ün bu ifadeleri onun hangi ilkesiyle ilgilidir?"	Cumhuriyetçilik	Devletçilik	Milliyetçilik	Laiklik	Halkçılık	E	/static/crops/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023_p0019_q02.png	tier5_qindex_page_inline	bronze_clean
53476bb4-a56d-5338-898f-5bdf2e598e97	fallback	TURKCE	Edebiyat Sokagi Dil Bilgisi Soru Bankasi 2024	118	"2021 TYT
(I) Süper kahramanların çizgi romanlarda güçlerine kavuşmaları, genellikle belli başlı şekillerde olmaktadır. (II) Bilinmeyen bir dünyadan ya da doğudan uyanıp gelen insanüstü güce sahip süper kahraman- lar, en yaygın bilinen örneklendirlerdir. (III) İkinci sıradaaki radyoaktif et- ki sonucu güçlerine kavuşan süper kahramandır. (IV) Radyoaktif bir hayvan tarafından ısırılan karakter, bir süper kahramana dönüşüp onu ısırılan hayvanın özelliklerine sahip olur. (V) Başvurulan yöntemlerden biri diğeri de deney kazaları sonucu ortaya çıkan kahramandır.

Bu paragrafta numaralanmış cümlelerle ilgili aşağıdakilerden hangisi yanlıştır?"	I. cümlenin öznesi, belirli isim tamlamasıdır.	II. cümlenin öznesi, sıfat tamlamasıdır.	III. cümlenin yüklemi, sıfat tamlamasıdır.	IV. cümlenin öznesi, belirsiz isim tamlamasıdır.	V. cümlenin yüklemi, sıfat tamlamasıdır.	C	/static/crops/Edebiyat_Sokagi_Dil_Bilgisi_Soru_Bankasi_2024/Edebiyat_Sokagi_Dil_Bilgisi_Soru_Bankasi_2024_p0118_q01.png	tier5_qindex_page_inline	bronze_clean
862ff6ac-7ece-53fc-b939-fd635de8b22a	fallback	EDEBIYAT	Aromat Ayt Edebiyat	56	"Metinlerarasılık, postmodern edebiyatta bir eserin I yazma sürecinin okura doğrudan anlatılması veya II metinde ipuçları aracılığıyla sezdirilmesidir. Yazar gerçek dünyayı, bilincaltı ve kurmacayı bir araya getirerek III metni okura sunar. Bu durum rüya içinde rüya görmek gibidir. Okur böylece metinde ve hayatta her şeyin IV kurmaca olduğu düşüncesine kapılır. V

Bu numaralanmış cümlelerin hangisinde bilgi yanlış yapılmıştır?"	I	II	III	IV	V	E	/static/crops/Aromat_Ayt_Edebiyat/Aromat_Ayt_Edebiyat_p0056_q02.png	tier5_qindex_page_inline	bronze_clean
99b4ba10-2753-515c-8c73-b6c3d3d7b925	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri	16	Bir yarış arabası yarıçapı 200 m olan sürtünmeli yatay bir viraja 40 m/s hızla giriyor ve emniyetle dönerek yarışa devam ediyor. Buna göre yarış arabası ile yol arasındaki sürtünme katsayısı en az kaçtır? (g = 10 m/s² alınır.)	0.2	0.4	0.5	0.6	0.8	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri/Aromat_2024_Ayt_Fen_Bilimleri_p0016_q02.png	tier5_qindex_page_inline	bronze_clean
145bc9df-ab82-57e0-bff1-85d943346de2	fallback	TURKCE	Aromat Tyt Türkce Model Sorular	12	"Kimileri yenilgi yıkar, kimileriyle zaferle küçülür, bayılaşırlar; büyüklükten hem yenilgiyi hem de zaferi kabullenebilen kişilerde yaşar.

Bu cümlede asıl anlatılmak istenen aşağıdakilerden hangisidir?"	Büyüklük olarak görülen elde edilmiş zaferlerin insanı küçültebileceği	Yenilgi yaşayan insanların uzun süre bu yenilgilerinin sarsıntısı altında kaldığı	Başarıların getirdiği hazza bazı insanların olgunlukla yaklaşamadığı	İnsanın yaşamında karşılaştığı olumlu ve olumsuz durumları olduğu gibi benimsemesi gerektiği	Kazanılan zaferleri, insanın içindeki hırsın ve kibrin oğersizleştirildiği	E	/static/crops/Aromat_Tyt_Türkce_Model_Sorular/Aromat_Tyt_Türkce_Model_Sorular_p0012_q02.png	tier5_qindex_page_inline	bronze_clean
e7fb7b69-d580-5b59-bc92-fb91161952f1	fallback	EDEBIYAT	Bilgi Sarmal Ayt Edebiyat Video Ders Kitabı 2025	9	"Sanat eseri; temelde özgünlük esasına dayanır onun benzeri yoktur, biriciktir. Zanaat eserinin ise pek çok benzeri vardır. Zanaatkâr aynı ürünü birçok kez tekrarlar, sanatçı ise her defasında özgün bir eser ortaya koymaya çalışır. Geniş anlamıyla zanaat, bir iş için kullanılan çığra aktarılardan değişmiş yöntemlerle defalarca üretilmiş olmasıyla kazanılan el becerisi ve hünnerdir.

Buna göre aşağıdakilerden hangisi sanat eseri sayılmaz?"	Picasso'nun 1937 tarihli eseri Guernica tablosu	Önemli Antik Yunan heykellerinden biri olan Afrodit heykeli	Benzerleri binlerce kez yapılmış Antik Yunan seramikleri	Leonardo da Vinci tarafından yapılan Mona Lisa tablosu	Michelangelo'nun yaptığı Davut heykeli	E	/static/crops/Bilgi_Sarmal_Ayt_Edebiyat_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Ayt_Edebiyat_Video_Ders_Kitabı_2025_p0009_q02.png	tier5_qindex_page_inline	bronze_clean
5b04204e-0457-5f6c-b1dd-9d40b4c367d1	fallback	KIMYA	Aromat Ayt 2024 Fen Bilimleri Model Sorular Net 30	9	$q_1$ ve $q_2$ yüklü noktasal cisimlerin aralarındaki uzaklık $d$ ise cisimlerin birbirine uyguladığı elektriksel kuvvetin büyüklüğü F olmaktadır. Yüklerin her ikisinin de büyüklüğü 2 katına, aralarındaki uzaklık 3 kata çıkarılırsa elektriksel kuvvetin büyüklüğü kaç F olur?	\frac{1}{9}	\frac{2}{9}	\frac{4}{3}	\frac{2}{3}	\frac{4}{9}	A	/static/crops/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30_p0009_q02.png	tier5_qindex_page_inline	bronze_clean
618c8bf2-ebd8-543a-acee-52951993c419	v3.5_residual	KIMYA	Bilgi Sarmal 2024 Tyt Kimya Soru Bankasi	294	Polisitropin ve GTF ile ilgili olarak aşağıdaki ifadelerden hangisi doğru?	Basit bir hormon	Kronik bir enfeksiyonun etkilerini azaltır	Kronik bir enfeksiyonun etkilerini artırır	Kronik bir enfeksiyonun etkilerini azaltır ve genel destekleyici etki gösterir	Kronik bir enfeksiyonun etkilerini artırır ve genel destekleyici etki gösterir	D			legacy_v3_unaudited
f11d0149-caf6-593d-8ebd-03cb45ced7f6	v3.5_residual	GEOMETRI	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	129	ABC üçgenünde A = 90°, AB = 3 cm, BC = 5 cm ise, AC uzunluğu kaç cm'dir?	4 cm	3 cm	5 cm	6 cm	7 cm	A			legacy_v3_unaudited
c81c64d2-d7f4-536f-8931-38915d3be447	v3.5_residual	MATEMATIK	Pes PRofesyonel Anlam ve Problem Soruları 2020 2021	220	13. Tablo verildiği göre, aşağıdaki ifadelerden hangisi doğrudur?	a + b = c	a + b = c + d	a + b = c + d + e	a + b = c + d + e + f	a + b = c + d + e + f + g	A			legacy_v3_unaudited
67776930-8b8b-5776-85eb-f593a4b7f8e6	v3.5_residual	GEOMETRI	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	313	Soru: Bir kubun yüzeyi 600 cm² olduğuna göre, bu kubun hacmi kaç cm³'dür?	200	216	250	270	288	C			legacy_v3_unaudited
ec60dbcb-b0c4-57a8-ab21-57c17d9b2002	v3.5_residual	TURKCE	Bilgi Sarmal  Tyt Türkce Soru Bankası	251	Bir nöktede iki farklı yoldan geçen bir araç, yolun her iki tarafında aynı hızla ilerliyor. Aşağıdaki ifadelerden hangisi, bu durumda araçın hızını ifade eder?	v = s/t	v = 2s/t	v = s/2t	v = 2s/2t		A			legacy_v3_unaudited
7a242bee-0ee3-52af-ab1f-2b4601637c15	v3.5_residual	MATEMATIK	C1CELL-2025-Matematik Soru Bankası	358	Bilinçli İntegralde Değişken Değiştirme Kullanımı	a^2	a^2 + 1	a^2 - 1	a^2 + 2a	a^2 - 2a	A			legacy_v3_unaudited
662573ba-2587-5ec1-8538-51088521db94	v3.5_residual	TURKCE	Cap Tyt Dil Bilgisi Konu Anlatımlı Soru Bankasi	327	Adapte bir uygulamada hangi pozisyonlarda doğrudan algılama faktörleri kullanılır?	Hipersensitif bina terapisi için direksiyon problemleri	Bu oyun levhalar (düzeyleri), verilen seviyeler ve oyun levhaları	Bu levha doğru bir şekilde bir döner mekanizmasıyla	Sensitif teşhis amacıyla, sensör hattı ile bir hizmet	Toplum teknolojileri arasında genel olarak, ameliyatların güvenliğiyle ilgili algılama faktörleri kullanılır.	A			legacy_v3_unaudited
f5429d1a-0bca-5bd6-9375-0db3789c21cb	v3.5_residual	TARIH	Esen Ayt Tarih Soru Bankası	35	Bu ekoistematik sistemlerde, aşağıdaki dörtten hangisi eksikdir?	Plastik Düşenler	Toz Düşenler	Ara Düşenler	Tur Düşenler	Plastik Düşenler	D			legacy_v3_unaudited
b90b7bdb-5035-5a3b-843c-145fc481d2f5	v3.5_residual	SOSYAL	Bilgi Sarmali Ayt Sosyal Bilimler Brans Denemesi 2021 2022,	29	1. İngilizce dilinde kullanılan bir kelime olan 'butterfly' Türkçe'de hangi kelime ile karşılık gelir?	kelebek	karanfil	kabak	kabakum	kabakum	A			legacy_v3_unaudited
f182845c-4fd4-54dd-a678-64b26da77936	v3.5_residual	EDEBIYAT	Vaf Ayt Turk Dili ve Edebiyatı Deneme 2022	23	14. Aşağıdaki ifadelerden hangisinin sonucu 1'dir?	x^2 - 1	x^2 + 1	x^2 - 2x + 1	x^2 + 2x + 1	x^2 - 2x - 1	C			legacy_v3_unaudited
2ec3ee7f-08d3-5581-a307-683161b8a4aa	v3.5_residual	MATEMATIK	2019-2020-ACİL-AYT-Matematik Soru Bankası	376	1. $x^2$-e отношении гром. 12x в какой термин входит?	A1 - 4x	B1 - 4x^2	C1 4x	D1 4x^2	E1 4x^3	A			legacy_v3_unaudited
7a946a2e-a68a-5f38-b992-c3988d1405c8	v3.5_residual	GEOMETRI	Orijinal-2024-Geometri Soru Bankası	369	ABC üçgenünden origine göre çevrimsel döndürme uygulandığında A(-1, 1) noktasının yeni konumunu belirleyiniz.	A(-1, 1)	A(1, -1)	A(-1, -1)	A(1, 1)	A(0, 0)	B			legacy_v3_unaudited
80efa4bc-f1b0-5a2f-a97c-d122bf8b31be	v3.5_residual	FIZIK	Bilgi Sarmalı Tyt 2024 Fizik Soru Bankası	100	"Doğrusal bir yolda hareket eden bir hareketlinin konum-zaman grafiği şekil gibidir.

Buna göre,
I. (0-20) saniye aralığında ortalama sürati 2,5 m/s'dir.
II. (0-20) saniye aralığında ortalama hızı -1,5 m/s'dir.
III. (0-5) saniye aralığında yer değiştirmesi 50 metredir.
yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve II	II ve III	B	/static/crops/Bilgi_Sarmalı_Tyt_2024_Fizik_Soru_Bankası/Bilgi_Sarmalı_Tyt_2024_Fizik_Soru_Bankası_p0100_q02.png	tier1b_position_page_inline	legacy_v3_unaudited
e254df8d-fa1d-5ecb-95a4-269c563ac887	v3.5_residual	MATEMATIK	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	323	"Test 2

2. Aşağıdaki ifadelerden hangisi tam olarak doğru ifade edilmiştir?"	A) $x^2 + y^2 = (x + y)^2$	B) $x^2 - y^2 = (x - y)^2$	C) $x^2 + y^2 = (x - y)^2$	D) $x^2 - y^2 = (x + y)^2$	E) $x^2 + y^2 = (x + y)^2$	D			legacy_v3_unaudited
afd49dfc-caee-5113-9f09-63e1ceee33e0	v3.5_residual	EDEBIYAT	Edebiyat Sokagi Ayt Edebiyat Soru Bankasi	137	"Hiciv, şairin dilinde hedefini vurmaya hazırlanan zehirli bir ok gibidir. Avını gözetleyen bir avcı, nasıl ilk fırsatta silahını ateşleyerek heccat za mana ve zemîn müsâil olunca muhalifini le-nâ-hilde hırpalan baştan burnuna da yetineymek üzere telaf eder. Meddah, öldürdüğü kimseyi gökyüzüne çıkardı gibi heccat da kötülüğünü adamı yerin dibine geçirir. Meddahların gösterilerini kahvehanelerde, saray ve konaklarda yapması, hikâyelerini buralarda anlatmalarıdır. Bazan de öyle olur ki kişi âdeta kasnınnı heccat da o zaman hiciv denilen kağıtçı arı eline muhtacını kıçmaya başlar.

Aşağıdaki şiirlerden hangisi hiciv örneği gösteremez?"	"Nidelüm çev sunarsa sana şerbet sana zehr
Bu cihan böyle olur gâh bana gâh sana"	"Çok da mağzur olma kim meyhâne-i lâikbâle
Biz hezâran mest-i mağrûrun humârın görmüşüz"	"Gözlerin obnâ-yı âcemoñ o kadar yıldı ki
İstemiş ben Fâtihâ tek kalmasınlar taşını"	"Şiîler pençe-i kahrından olurkan lerzân
Benî bir gözleri âniyâ zebrini etî felek"	"Zülmü alıkoyayamam, zâlimi asla sevevem
Gelenin keyfi için geçmişe kalkıp sövevem"	E	/static/crops/Edebiyat_Sokagi_Ayt_Edebiyat_Soru_Bankasi/Edebiyat_Sokagi_Ayt_Edebiyat_Soru_Bankasi_p0137_q01.png	tier1_page_inline	legacy_v3_unaudited
d7861d67-b4c3-5290-9be7-9c4f7c682c2c	v3.5_residual	TURKCE	Pes Tyt Ayt Paragraf Soruları 2020 2021	271	4. Sayılar arası geçişlerde kullanılan en temel işlemlerden hangisi değildir?	Toplama	Çıkarma	Çarpma	Bölme	Karekök alma	E			legacy_v3_unaudited
5120cf8f-4ae4-551d-8a15-47d71c950f56	v3.5_residual	MATEMATIK	2020-2021-ACİL-AYT Matematik Soru Bankası	96	14. Bir suyun kapasitesi 100 litre olan depo, suyun %20'si suyun kapasitesinin %10'u kadar bir pompa ile pompalanarak depoya dökülüyor. Bu pompa ile depoda kaç litre su kalıyor?	20 litre	40 litre	60 litre	80 litre	100 litre	C			legacy_v3_unaudited
7dd1758f-7d51-51c3-805b-255cd14d338a	v3.5_residual	FIZIK	Esen Aps Fizik Soru Bankası 3	185	Haber gölge ve yar gölge (shadow of the light source) programlamada hangi pozisyon?	A) yarım yarım	B) tam yarım	C) tam	D) yarım	E) yarım yarım	C			legacy_v3_unaudited
9797b7b0-540f-5edc-991a-d68dd9dc4305	v3.5_residual	MATEMATIK	345 2024 Ayt Matematik Soru Bankası	24	"Aşağıdaki tekrar eden halleri seçin ve sırayla yazınız.

1. $x^2 + 2x + 1 = 0$
2. $x^2 - 2x + 1 = 0$
3. $x^2 + 2x - 1 = 0$
4. $x^2 - 2x - 1 = 0$
5. $x^2 + 2x + 2 = 0$"	1, 2, 3	1, 2, 4	1, 3, 5	2, 3, 4	2, 3, 5	A			legacy_v3_unaudited
023f09ca-6b96-5c32-89f7-7490e53ceeb6	v3.5_residual	SOSYAL	345 2025 Tyt Sosyal Bilgiler Soru Bankası	188	Bu soru, TADIN'da bulunan bir sorudur. Soru, bir haritada verilen bilgileri kullanarak bir soru soruyor. Haritada, bazı bölgelerin isimleri ve bazı noktaların koordinatları verilmiştir. Soru, bu bilgileri kullanarak bir soru soruyor.	Amerika	Avrupa	Asya	Avustralya	Afrika	C			legacy_v3_unaudited
fa44529b-52ff-5a2b-b40d-c4cb15270aca	v3.5_residual	SOSYAL	krallar karması tyt sosyal bilimler branş denemesi-14	7	"Aristoteles'in ifadesiyle ""doğal olarak bilmeyi isteyen insan"" hayatını kuşatan varlığı sürekli olarak merak etmiştir. Varlığın ne olduğu sorusu, felsefenin temel sorularından biri olmuştur. Felsefe de var olan şeyleri, onların temellerini, derinliklerini ve aralarındaki bağı bir bütün olarak açıklamak ister.
Bu parçada aşağıdaki felsefe alt dallarının hangisinden bahsedilmektedir?"	Epistemoloji	Metafizik	Etik	Estetik	Ontoloji	E	/static/crops/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-14/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-14_p0007_q04.png		legacy_v3_unaudited
7762f022-1783-43d3-8235-a6fc89f25666	v3.5_residual	SOSYAL			Aşağıdakilerden hangisi temel hak ve özgürlüklerden biri değildir?	Yaşama hakkı	Mülkiyet hakkı	Eğitim hakkı	Vergi muafiyeti	Düşünce özgürlüğü	D			legacy_v3_unaudited
2d50d436-c0f5-5f25-ab7c-b937bd161a32	v3.5_residual	GEOMETRI	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	219	Bir tabakta 2 cm, bir diğer tabakta 1 cm yüksekliğindeki iki farklı boyutlu banyo kaplaması bulunmaktadır. Bu kaplamaların toplam alanı 1000 cm²'dir. Buna göre, bu kaplamaların genişliği kaç cm'dir?	10	15	20	25	30	B			legacy_v3_unaudited
22cb52e1-4b59-5084-8191-919d3ef22886	v3.5_residual	MATEMATIK	2023-2024-ACİL-TYT-Matematiğin İlacı	67	a ve b pozitif tam sayılar olmak üzere, A = a + b ve B = a - b olmak üzere A ve B'nin toplamı 100'dür. Bu durumda A ve B'nin farkı kaçtır?	20	40	60	80	100	B			legacy_v3_unaudited
d22f1ad7-74dc-5511-b526-d3a66ff2dcdf	v3.5_residual	GEOMETRI	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	112	ABCD dörtgeni veriliyor. ACD = 80° ve BCD = 120° olduğuna göre, ABC açısının ölçüsü kaç derecedir?	20°	30°	40°	50°	60°	D			legacy_v3_unaudited
28203591-6440-5672-b2f1-c17d3641cf88	v3.5_residual	GEOMETRI	Orijinal-Tyt Ayt Geometri Soru Bankası	403	"Dikdörtgen biçimindeki arsanın bir köşesine dikdörtgenler prizması şeklinde bir konteyner yerleştirilmiştir. Konteynerin A, B ve C köşelerinden sırasıyla arsanın K, L ve M köşelerine gergin ipler bağlanmıştır.

[AK] = 4 metre, |BL| = 6 metre, |CM| = 5 metre olduğuna göre; konteynerin yüksekliği kaç metredir?"	√5	2√2	3	3√3	3√5	A	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0403_q01.png	tier1_page_inline	legacy_v3_unaudited
b75510e4-e4c3-5cba-a902-50d6a5c44b30	v3.5_residual	MATEMATIK	Bilgi Sarmalı-2022-2023-Tyt-Problemler Soru Bankası	140	2021 yılında Türkiye'de 1000000000 TL'lik bir yatırım yapılmıştır. Bu yatırımın %10'unu 2022 yılında, %20'unu 2023 yılında ve geri kalanını 2024 yılında yapmıştır. 2024 yılında yapılan yatırım miktarı kaç TL'dir?	1000000000 TL	2000000000 TL	3000000000 TL	4000000000 TL	5000000000 TL	A			legacy_v3_unaudited
fc991ae0-b3c0-5581-b460-f914f3e84953	v3.5_residual	TURKCE	Pes Tyt Ayt Paragraf Soruları 2020 2021	97	11. Aşağıdaki cümlelerden hangisi cümle yapısında hata içermez?	A) Bu evdeki köpeklerin her biri bir köpek gibi.	B) Dışarıda dönerken dışarıdan dışarıya giden bir köpek gibi.	C) Köpekler yabancıların evlerinde dışarıdan dışarıya giden bir köpek gibi.	D) Sınırsız vurudan vurudan dışarıdan dışarıya giden bir köpek gibi.	E) Sınırsız vurudan vurudan dışarıdan dışarıya giden bir köpek gibi.	A			legacy_v3_unaudited
6b4d9ae6-5fd1-59be-afa5-8f9eddf04371	v3.5_residual	TURKCE	Bilgi Sarmal Tyt Türkçe Soru Bankası 2024	258	1. Tüylerin en uzun olduğu bölgede hangi hayvanlar yaşamaktadır?	A) Koyun ve keçi	B) Keçi ve domuz	C) Keçi ve domuz	D) Keçi ve domuz	E) Keçi ve domuz	A			legacy_v3_unaudited
7d42bf3d-a88c-5c41-b106-2dea2db13556	v3.5_residual	KIMYA	Apotemi Tyt Ayt Kimya 2019-2020	246	1. 0.1 M HCl çözeltisi 100 mL'de 0.1 M HCl çözeltisi 10 mL'de kaç dilimde bulunur?	10 dilimde	1 dilimde	100 dilimde	1000 dilimde		A			legacy_v3_unaudited
8a3ac4ac-28d4-56f5-8365-72ed46d557ab	v3.5_residual	MATEMATIK	345 2025 Ayt Matematik Soru Bankası	293	Aşağıdaki iki fonksiyonun grafiği verilmiştir. Bu fonksiyonların grafiklerinin kesiştiği noktaların koordinatları hangileridir?	(-1, 0) ve (1, 0)	(-1, 0) ve (0, 1)	(0, -1) ve (1, 0)	(0, -1) ve (0, 1)	(0, 0) ve (1, 0)	C			legacy_v3_unaudited
69f65509-3e0a-5923-9481-c75c4ce137fb	v3.5_residual	TURKCE	Edebiyat Sokagi Paragraf ileri Duzey	188	"Orta Çağ Japonya'sında shogunların veya feodal lordların saraylarında birçok ressam yaşadı. O zamanlar Japonya'nın birçok bölgeye ayrılmıştı. Onlar, şöhretlerini donuklara ulaşıp; mükemmel sanatçılar. Onların çoğu bu züveye erişir erizgem aniden uzaklıktan ortadan kaybolurlardı. Sonra başka bir shogunun sarayında farklı arka ve bütünüy-le bilinmeyen kişiler olarak yeniden ortaya çıkarlardı. Bunlar bir saray ressami olarak kariyerlerinin başından başlayarak isimlerini başka bir işiulsa sanal eserler yaratırlardı. Böyle bir inanma biçimi ile onların bir kısmı beş veya altı hayat yaşardı.

Aşağıdakilerden hangisi bu parçada sözü edilen ressamların bir özelliği değildir?"	Alçak gönüllü	Yetenekli	Azimli	Hırslı	Yaralı	E	/static/crops/Edebiyat_Sokagi_Paragraf_ileri_Duzey/Edebiyat_Sokagi_Paragraf_ileri_Duzey_p0188_q03.png	ai_crop_solve	legacy_v3_unaudited
46c17388-bedf-5fe9-9e79-388ec6dec82a	v3.5_residual	SOSYAL	krallar karması tyt sosyal bilimler branş denemesi-12	4	"Materyalizm düşüncesi İlk Çağ'dan bu yana farklı düşünürlerce ortaya konmuş ve maddenin varlığa temel oluşu farklı biçimlerde savunulmuştur. Materyalist düşünceyi temel alan Marx ve Engels, geistten (mutlak din) başladığı için Hegel'in diyalektiğini baş aşağı duruyor olarak nitelendirmiştir. Onlara göre Hegel, diyalektik yöntemi tez-antitez-sentez süreçleriyle belirlemede doğru bir düşünce ortaya koymuş; ancak tez aşamasını geist ile başlatmakla hata yapmıştır. Tez aşaması madde, yani doğa ile başlamalıdır.
Buna göre Marx ve Engels'in Hegel'i aşağıdakilerin hangisinden dolayı eleştirdiği söylenebilir?"	Varlığın varlığını yadsıması	Varlığın durağanlığını savunması	Varlığın dinamik bir yapıda olduğunu düşünmesi	Varlığın başlatıcısı olarak maddeyi görmemesi	Varlıkta çelişkisel bir süreci savunması	D	/static/crops/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-12/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-12_p0004_q03.png		legacy_v3_unaudited
678b8bd5-9f8b-5f22-9bcd-943f183a608b	v3.5_residual	GEOMETRI	Orijinal-2024-Geometri	43	Analitik geometride verilen dikdörtgenin bir köşesinin koordinatları (3, 4) ve diğer köşesi (7, 8) olduğuna göre, dikdörtgenin alanı kaç birimkaredir?	20	24	32	36	40	A			legacy_v3_unaudited
17404753-e383-59e1-88e7-ecf28b19e715	v3.5_residual	FIZIK	Neofizik Ayt Fizik Deneme	64	Bu sorunun her yerinde eşitliğin doğru olduğunu gösteren ifade aşağıdakilerden hangisi olabilir?	x + y = 0	x - y = 0	xy = 0	x/y = 0	x + y = 1	B			legacy_v3_unaudited
967db969-4cc3-5cdd-8990-45539eaf1eb7	v3.5_residual	MATEMATIK	Aromat-2023-Ayt-Matematik Soru Bankası	330	Birinci koordinat düzleminde, y = x + 1 grafikleri	1. köşegen	2. köşegen	3. köşegen	4. köşegen	5. köşegen	B			legacy_v3_unaudited
901df354-d2a1-5b45-ba16-f94b90318b97	v3.5_residual	GEOMETRI	ACİL-TYT-AYT-Geometri Soru Bankası	267	Bir dikdörtgenin bir köşesinden bir köşeye doğru bir doğru çizildiğinde, dikdörtgenin alanı 120 cm² ve bu doğru dikdörtgenin bir köşesinden bir köşeye doğru çizildiğinde dikdörtgenin alanı 150 cm² olduguna göre, dikdörtgenin köşegen uzunluğu kaç cm'dir?	10 cm	12 cm	14 cm	16 cm	18 cm	A			legacy_v3_unaudited
c16436e6-bf1a-5816-bb71-360b94b9a6c8	v3.5_residual	MATEMATIK	CAP-2022-2023-TYT-Matematik Soru Bankası	111	"a, b ve c gerçel sayılar olmak üzere, aşağıdaki eşitlikler veriliyor:
a + b = 3
c + a = 5
c + b = 4
a, b ve c'nin toplamı kaçtır?"	10	9	8	7	6	D			legacy_v3_unaudited
