id	book	page	q_no	text_len	verdict	reason	text_end_80char
8acf9ccf-f4ff-5bed-956c-17ab3109250e	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	160	9	168	ok	valid_end_?	6$ cm $|DC| = 8$ cm Verilenlere göre, ABD üçgeninin alanı kaç $\text{cm}^2$ dir?
ec0c9070-8f77-5298-9a8e-72e5e13d6ee5	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	20	10	158	ok	valid_end_?	widehat{ABD}) = 30^ ext{o}$ $m(\widehat{EDB}) = x$ Buna göre, $x$ kaç derecedir?
3dab354b-a010-58ee-9acc-ef1ba6a32d1c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	22	6	216	ok	valid_end_?	^ ext{o}$ olarak ölçen Duygu, CBE açısının ölçüsünü kaç derece olarak ölçebilir?
7833ac8c-828f-52c6-a103-0708b32a6b02	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	24	8	174	ok	valid_end_?	hat{BDE})$, $m(\widehat{ACB})=m(\widehat{DFE})$. Buna göre, $|BD|$ kaç birimdir?
651eff2f-b43d-50b6-992b-8d897f915ba2	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	162	9	142	ok	valid_end_?	Alan(ADE) = $9 \text{ cm}^2$ Verilenlere göre, $\frac{|DE|}{|BC|}$ oranı kaçtır?
9b3cb4a1-83b3-581f-aa22-91652470a227	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	24	9	175	ok	valid_end_?	hat{EBC})$, $m(\widehat{ABC})=m(\widehat{BED})$. Buna göre, $|DC|$ kaç birimdir?
7d0575eb-21da-57c3-946b-e76790db1b6c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	24	11	151	ok	valid_end_?	\widehat{ABC})=100^{\circ}$, $m(\widehat{ABD})=x$. Buna göre, $x$ kaç derecedir?
75c8acbd-44a0-56ec-b30f-3525b5dee0bd	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	26	9	134	ok	valid_end_?	widehat{BAD})=160^\circ$, $m(\widehat{BAC})=x$ olduğuna göre, $x$ kaç derecedir?
93c76c66-4efe-5f90-9cc7-7ea29ab54dcf	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	26	10	128	ok	valid_end_?	C|$, $|BD|=|DC|$, $|AE|=|IBFI|$ olduğuna göre, $\frac{|DE|}{|DF|}$ oranı kaçtır?
5214f75e-97fc-5ace-a2b5-3a35633d4dbc	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	26	11	91	ok	valid_end_?	eşkenar üçgenler, $|BE|=3x-1$ birim, $|CD|=x+7$ birim olduğuna göre, $x$ kaçtır?
0e7a5f3d-e353-5574-8ce9-fef8e48d7ba0	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	30	8.	108	ok	valid_end_?	 $|AL| = |LE|$, $|BD| = |DC|$, $|KL| = 1$ birim. Buna göre, $|AB|$ kaç birimdir?
127d1818-b38e-540e-808f-7cee183c7583	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	30	9.	146	ok	valid_end_?	F| = 4$ birim, $|CD| = 10$ birim. Buna göre, $|BC| + |KF|$ toplamı kaç birimdir?
b5c54426-43c5-5f9e-80a2-78496cb9c782	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	166	8	184	ok	valid_end_?	alı bölgelerin alanları birbirine eşit olduğuna göre, $|AF| = x$ kaç $cm^2$'dir?
3e7fab3b-f79e-586b-83bc-8ae03b0c3193	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	30	10.	147	ok	valid_end_?	| = 16$ birim, $|DC| = 12$ birim. Buna göre, $|CE| + |AH|$ toplamı kaç birimdir?
c37c1aa6-096d-5fec-8109-88d78c27da11	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	30	11.	125	ok	valid_end_?	BE| = |EC|$, $|AC| = 6$ birim, $|ED| = 1$ birim. Buna göre, $|AB|$ kaç birimdir?
394b3149-7f1e-5082-9640-7673c2f2da98	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	32	8	135	ok	valid_end_?	C| = 10$ birim, $|BE| = 4$ birim. Buna göre, ADE üçgeninin çevresi kaç birimdir?
05f50553-8510-51bf-b3be-1809e86ac6da	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	32	9	114	ok	valid_end_?	| = |KB|$, $KL // BD$, $|AD| = |DC| = 20$ birim. Buna göre, $|KL|$ kaç birimdir?
1451ab60-a3db-5de0-ba58-de59277fe377	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	32	10	137	ok	valid_end_?	BC}) = 40^\circ$, $m(\widehat{ACB}) = 50^\circ$. Buna göre, $|BC|$ kaç birimdir?
a7fdb4b9-2699-5688-975f-2cc1182c28c8	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	32	11	136	ok	valid_end_?	widehat{BAC}) = 40^\circ$, $m(\widehat{BED}) = x$. Buna göre, $x$ kaç derecedir?
c9c9523b-39e3-5960-84a6-a426b0b433da	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	84	12	220	ok	valid_end_?	\perp AC$, $|DF| = 3$ birim, $|EFI| = 9$ birim. Buna göre, $|ADI|$ kaç birimdir?
1cf64a72-d968-5a9b-b75e-fb57114cf488	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	86	9	133	ok	valid_end_?	D| = 4\sqrt{3}$ birim, $|DA| = 3\sqrt{3}$ birim. Buna göre, $|AC|$ kaç birimdir?
09350ab2-5f66-5451-917a-3e25ae9cbb49	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	86	10	112	ok	valid_end_?	 // (E), |AF| = |FB|, |FE| = |ED|, |EC| = 2 birim. Buna göre, |AE| kaç birimdir?
f87b25ca-512b-5c8e-8097-fe0bd9e7eb8c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	88	8	181	ok	valid_end_?	ehat{DBC})$, $|BC| = 6$ birim, $|CE| = 3$ birim. Buna göre, $|ED|$ kaç birimdir?
7fac718c-9ae7-5171-9434-8856e4e39491	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	88	9	168	ok	valid_end_?	ehat{ACB})$, $|AE| = 8$ birim, $|CD| = 8$ birim. Buna göre, $|BC|$ kaç birimdir?
20433732-9c2a-5dc0-aebe-da6767bab6f0	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	88	10	145	ok	valid_end_?	 10$ birim, $|EA| = 4$ birim, $|AB| = 16$ birim. Buna göre, $|AD|$ kaç birimdir?
89ee07a0-1220-5c4d-bd7b-ac459af93b59	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	88	11	115	ok	valid_end_?	 $ED \perp AC$, $|AE| = |EB|$, $|AD| = 1$ birim. Buna göre, $|DC|$ kaç birimdir?
3377a49e-3b74-527d-981b-24ca434f539c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	92	8	129	ok	valid_end_?	|=4\sqrt{5}$ birim, $|DC|=\sqrt{5}$ birim. Buna göre, $A(ABC)$ kaç birimkaredir?
d7f472e8-4dc3-575a-8919-150ba2d5c11d	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	92	9	146	ok	valid_end_?	idehat{BAD})=15^{\circ}$, $|AB|=12$ birim. Buna göre, $A(ADC)$ kaç birimkaredir?
afc5a28b-0f1f-5c27-85c6-1711f1309801	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	92	10	128	ok	valid_end_?	3$ birim, $|EC|=5$ birim. Buna göre, $A(ABD) + A(AEC)$ toplamı kaç birimkaredir?
f26c0bb8-bcb5-5497-bd3a-6434cff10c59	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	92	11	148	ok	valid_end_?	t{ACB})=2 \cdot m(\widehat{BAD})=2\alpha$. Buna göre, $A(ABC)$ kaç birimkaredir?
3e499058-c858-572a-800d-fde0cc82e0f7	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	94	8	101	ok	valid_end_?	|$, $|BC|=2|EC|$. Buna göre, $\frac{A(\text{DBE})}{A(\text{ABC})}$ oranı kaçtır?
75b72cc5-cf60-58e6-bfd5-22f406de4e2b	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	94	9	109	ok	valid_end_?	 $|AD|=|DC|$, $|AB|=|EF|=10$ birim. Buna göre, $A(\text{DEF})$ kaç birimkaredir?
7691da65-ad65-5c0f-83d1-2af4bb983740	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	94	11	160	ok	valid_end_?	 \cdot A(\text{EDC})=24$ birimkare. Buna göre, $A(\text{EBC})$ kaç birimkaredir?
cd596a59-e494-5780-a0d2-d211fbe9733c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	96	8	126	ok	valid_end_?	dot |DC|$. Buna göre, $\frac{A(\widehat{ADE})}{A(\widehat{BEDC})}$ oranı kaçtır?
a97f2615-30fa-5713-abea-7eda90385904	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	96	9	132	ok	valid_end_?	dot |AG|$. Buna göre, $\frac{A(\widehat{DEFG})}{A(\widehat{ABC})}$ oranı kaçtır?
3183c837-19b0-5a8f-a8a8-10e5cbbbf5d3	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	96	10	156	ok	valid_end_?	$|AD| = |DC|$, $|AE| = 3$ birim. Buna göre, $A(\widehat{ABD})$ kaç birimkaredir?
72572f48-d0bb-53a6-a1be-324f2008ef9e	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	96	11	131	ok	valid_end_?	E| = |ED|$. Buna göre, $\frac{A(\widehat{ABE})}{A(\widehat{ABC})}$ oranı kaçtır?
0b22f99c-a4df-5ba3-a570-60aeaabc678a	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	191	Örnek 2	149	ok	valid_end_?	 $|AB|=8$ cm. $[EF]$ orta taban olduğuna göre, ifadelerinden hangileri doğrudur?
6e5c8929-6cd5-5db2-a164-63faf66627c4	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	100	8	146	ok	valid_end_?	|AB| = 6$ birim, $|AC| = 10$ birim. Buna göre, $A(\text{ABC})$ kaç birimkaredir?
9cc67318-cf6b-5752-aeb4-6b03be56d64c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	130	11	133	ok	valid_end_?	 AB$, $|AF| = 4$ birim, $|BC| = 5$ birim. Buna göre, $A(ABCD)$ kaç birimkaredir?
87a10cfb-1e50-5071-9231-bf6a005d1c32	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	136	9	111	ok	valid_end_?	17}$ birim $IBCI = 8$ birim $Alan(ABCD) = 2x^2$ birimkare Buna göre, $x$ kaçtır?
d3618557-5443-5a9e-8854-3a847dcdf5c3	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	138	8	113	ok	valid_end_?	|CE| = 3$ birim, $|AF| = |EB| = 6$ birim. Buna göre, $A(ABCD)$ kaç birimkaredir?
9f062822-e70c-53b5-b999-4e94aeceb5a9	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	138	10	124	ok	valid_end_?	irim, $|DA| = 6$ birim, $|AB| = 10$ birim. Buna göre, $A(AEB)$ kaç birimkaredir?
ee09771f-c94e-506f-9ab5-3cd5294d513d	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	138	11	117	ok	valid_end_?	 = 3$ birim, $|CE| = 4$ birim, $|EF| = 2$ birim. Buna göre, $|BC|$ kaç birimdir?
16cc8557-c11e-5d2a-83b1-27401beea1ce	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	140	8	105	ok	valid_end_?	2 \cdot |AL|$, $|DK| = |KC|$. Buna göre, $\frac{A(ALCK)}{A(ABCD)}$ oranı kaçtır?
28e6e63f-801c-51b5-aee6-4f9e049fffbf	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	140	9	144	ok	valid_end_?	C|$, $|AD| = 6$ birim, $|DC| = 12$ birim. Buna göre, $A(EBFK)$ kaç birimkaredir?
2fcfb040-319e-5b8a-ab1f-7605a7754a2f	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	197	8	160	ok	valid_end_?	ukları ile oluşturulan düzlemsel şekilde $m(\text{DCF}) = \alpha$ kaç derecedir?
485ca327-f663-5c33-bd1f-a708a63a5e15	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	140	10	113	ok	valid_end_?	|DK| = |KC|$, $A(ABCD) = 64 \text{ br}^2$. Buna göre, $A(DKL)$ kaç birimkaredir?
9b26f893-f403-546c-a532-179ff7cf78ae	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	146	8	89	ok	valid_end_?	 $AC \cap BE = \{F\}$ $|DE|=|EC|$ $|CB|=6$ birim Buna göre, $|EF|$ kaç birimdir?
2ae38808-9839-558f-9b38-bf3366194933	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	146	9	102	ok	valid_end_?	im $|CF|=2\sqrt{2}$ birim $|AF|=4\sqrt{2}$ birim Buna göre, $|GB|$ kaç birimdir?
456fb9d8-97ab-559a-a904-a4e7c89904f1	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	146	10	96	ok	valid_end_?	egen $EF \perp BC$ $|CF|=3$ birim $|AB|=7$ birim Buna göre, $|EB|$ kaç birimdir?
ad11e4fd-6afe-5b17-a2d2-a0203f92448f	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	148	8	119	ok	valid_end_?	|EF| = 2$ birim $|AD| = 10$ birim Buna göre, ADE üçgeninin çevresi kaç birimdir?
26e765c6-d385-582a-b498-7a09b92ebf3c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	148	9	105	ok	valid_end_?	|DE| = 4\sqrt{2}$ birim $|EG| = \sqrt{2}$ birim Buna göre, $|EFI|$ kaç birimdir?
870579d5-7fad-59fd-be78-c86bbb37b0bf	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	254	12	112	ok	valid_end_?	denklemleri şekilde verildiğine göre, A noktasının koordinatları toplamı kaçtır?
f3141e98-b06e-55ae-bb7e-5c9e5ef928a5	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	4	9	122	ok	valid_end_?	widehat{ECF}) = 54^\circ$, $m(\widehat{ABD}) = x$. Buna göre, $x$ kaç derecedir?
ae50bb33-03b8-5b60-80b9-276b352a5310	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	4	10	155	ok	valid_end_?	idehat{BCD}) = 140^\circ$, $m(\widehat{AEF}) = x$. Buna göre, $x$ kaç derecedir?
0591f3d0-51c2-503c-8ca8-fea4fbd81237	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	4	11	148	ok	valid_end_?	widehat{BCE}) = 50^\circ$, $m(\widehat{CEF}) = x$. Buna göre, $x$ kaç derecedir?
0585e608-e16f-570b-9216-e4f0ac647f77	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	6	9	129	ok	valid_end_?	idehat{ABC}) = 135^\circ$, $m(\widehat{DAB}) = x$. Buna göre, $x$ kaç derecedir?
ea23287b-4d18-576b-8318-dc73847a9370	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	14	10	138	ok	valid_end_?	(\widehat{BCE})=30^{\circ}$, $m(\widehat{ACF})=x$. Buna göre, $x$ kaç derecedir?
88100619-e5d3-5ed9-a49c-ae4c45461b1f	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	16	8	135	ok	valid_end_?	idehat{EDC}) = 60^ ext{o}$, $m(\widehat{ABD}) = x$ Buna göre, $x$ kaç derecedir?
dceba00b-e6e0-5c7b-b172-2769941d6db8	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	16	9	152	ok	valid_end_?	dehat{DFC}) = 100^ ext{o}$, $m(\widehat{DEF}) = x$ Buna göre, $x$ kaç derecedir?
d375e288-7eed-5c1f-847a-a2bfd3d18ebc	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	16	11	123	ok	valid_end_?	idehat{AED}) = 100^ ext{o}$ $m(\widehat{ABC}) = x$ Buna göre, $x$ kaç derecedir?
f51dfbef-24df-5ed3-8569-09633588e391	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	40	8	107	ok	valid_end_?	|CB| = |BD| = 4$ birim, $|AE| = |ED| = 3$ birim. Buna göre, $|AC|$ kaç birimdir?
820bc3f1-9679-5936-b165-ef7347286d0e	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	44	8	121	ok	valid_end_?	C$, $|AD|=|DB|$, $|BE|=2$ birim, $|EC|=6$ birim. Buna göre, $|DE|$ kaç birimdir?
f0ce8c3c-e225-5e92-9f56-62821c2203d8	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	44	9	124	ok	valid_end_?	 $|AD|=4$ birim, $|BD|=2$ birim, $|EC|=5$ birim. Buna göre, $|AE|$ kaç birimdir?
0ebdf0c3-5e2a-59b8-8702-1886ee522a69	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	44	10	141	ok	valid_end_?	im, $|EF|=9$ birim. A,B,C noktaları doğrusal olduğuna göre, $|BE|$ kaç birimdir?
dee00f4f-a2fb-598f-b622-d437435741be	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	44	11	126	ok	valid_end_?	parallel DB$, $|IEC|=8$ birim, $|EFI|=2$ birim. Buna göre, $|ADI|$ kaç birimdir?
4472a963-137a-5a74-9260-8d0d88c47922	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	229	8	122	ok	valid_end_?	 \parallel DC$, $|DC|=3$ cm, $|EB|=5$ cm. Verilenlere göre, $|AB|=x$ kaç cm'dir?
94ce6dfa-ff73-5004-9470-04e67305b79e	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	46	8	125	ok	valid_end_?	| = |AC|$, $|EDI| = 12$ birim, $|CD| = 9$ birim. Buna göre, $|BE|$ kaç birimdir?
9cfd5c77-f1c4-5716-9c65-197e72125839	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	46	9	147	ok	valid_end_?	DA| = |AC|$, $|BD| = 6$ birim, $|DE| = 2$ birim. Buna göre, $|AE|$ kaç birimdir?
4ab5697a-4d12-54ff-b17f-0e5500cb9229	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	46	10	131	ok	valid_end_?	BC$, $|BA| = |AF| = 15$ birim, $|AE| = 9$ birim. Buna göre, $|DC|$ kaç birimdir?
73e56d73-9db2-57f1-8f49-ca73205d0ac1	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	46	11	124	ok	valid_end_?	A| = |AD|$, $|BD| = 9$ birim, $|DC| = 16$ birim. Buna göre, $|EB|$ kaç birimdir?
c31fa3f0-9959-5fbb-90c3-4da09255a786	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	48	8	130	ok	valid_end_?	widehat{BAC}) = 80^ ext{o}$ $m(\widehat{ACB}) = x$ Buna göre, $x$ kaç derecedir?
5b1c46cd-2102-5178-a03e-b8afcd91d4d8	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	48	10	130	ok	valid_end_?	 |EC|$, $|AD| = |DC|$ $|AB| = 4$, $|DF| = 4$ birim Buna göre, $x$ kaç derecedir?
faada050-d1c3-58d7-88ee-475dedc80983	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	48	9	206	ok	valid_end_?	im ABC açısının açıortayı [BD] doğru parçası olduğuna göre, $|ED|$ kaç birimdir?
65896828-ec4f-5aca-9756-de66e6c7bc1e	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	52	10	163	ok	valid_end_?	at{BAE})=45^\circ$, $m(\widehat{AEC})=75^\circ$. Buna göre, $|BD|$ kaç birimdir?
cc220070-2483-52a1-8a83-357725fb7a96	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	52	11	117	ok	valid_end_?	at{ABC})=45^\circ$, $m(\widehat{ACB})=30^\circ$. Buna göre, $|AB|$ kaç birimdir?
6e1069f9-633b-5bd4-a0e3-c041cc77627d	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	70	8	137	ok	valid_end_?	\widehat{ADC}) = 2 \cdot m(\widehat{DAC}) = 2x$. Buna göre, $|AD|$ kaç birimdir?
2cb90d7b-b0e9-5645-86b6-4589ef7a9bdf	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	74	10.	130	ok	valid_end_?	| = |FG|$ $|BD| = |DC|$ $|AE| = |EC| = 12$ birim Buna göre, $|KF|$ kaç birimdir?
34f94fca-c742-5da9-8fcf-8d5506c3e41c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	80	8	107	ok	valid_end_?	$|CD|=2$ birim, $|BD|=16$ birim, $|AD|=5$ birim. Buna göre, $|AB|$ kaç birimdir?
e3f72aae-081a-5438-86ec-9c679468d271	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	80	10	116	ok	valid_end_?	|AB|=16$ birim, $|BD|=8$ birim, $|EC|=18$ birim. Buna göre, $|AC|$ kaç birimdir?
b6ec3d44-008c-5efd-b353-c77e4bb00bd6	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	80	11	157	ok	valid_end_?	 $|DB|=6$ birim, $|BC|=3$ birim, $|CD|=5$ birim. Buna göre, $|AB|$ kaç birimdir?
4609f93c-0b7b-52dd-9bd2-fd0efffc983a	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	82	10	126	ok	valid_end_?	\widehat{DAB})$, $|CD|=5$ birim, $|DB|=4$ birim. Buna göre, $|AB|$ kaç birimdir?
2a2c6156-ce75-59d3-9d4c-d4fdab4f0f76	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	82	11	148	ok	valid_end_?	 $|AB|=9$ birim, $|EC|=3$ birim, $|CD|=5$ birim. Buna göre, $|AE|$ kaç birimdir?
44dc5336-aa3f-5225-b4b9-264bcb1756ba	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	84	10	133	ok	valid_end_?	m, $|IBK| = 3\sqrt{5}$ birim, $|IFE| = 6$ birim. Buna göre, $|KC|$ kaç birimdir?
d292c8f5-1d5e-500f-96b4-6238590bd0dd	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	84	11	194	ok	valid_end_?	= 4$ birim, $|AE| = 12$ birim, $|EB| = 6$ birim. Buna göre, $|CB|$ kaç birimdir?
cc232d7e-ce11-5136-8efc-06b7f79f748e	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	118	8	128	ok	valid_end_?	widehat{EFG}) = 25^ ext{o}$ $m(\widehat{EGF}) = x$ Buna göre, $x$ kaç derecedir?
e9907ef9-0d23-5404-9b88-42f818b1b15f	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	118	11	175	ok	valid_end_?	ABF}) = m(\widehat{FBC})$ Buna göre, ABCD paralelkenarının çevresi kaç birimdir?
88a9e25a-060c-5f79-b76f-6e861124eae4	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	120	8	128	ok	valid_end_?	 $|DE|=5$ birim, $|DF|=8$ birimdir. Buna göre, $\frac{|AD|}{|DC|}$ oranı kaçtır?
c70b5703-c010-5b72-9237-0e3d12b3a96a	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	120	10	105	ok	valid_end_?	|FB|$, $|DE|=2 \cdot |EC|$ dir. Buna göre, $\frac{A(ADE)}{A(FEB)}$ oranı kaçtır?
297be61c-772f-52b5-a5f5-c2ab94e4a4b4	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	122	9.	191	ok	valid_end_?	) = $4 \cdot$ A($\widehat{CEB}$) Buna göre, A($\widehat{CEB}$) kaç birimkaredir?
d5f1fb6c-cfbf-5452-8fb3-95a1cf916e51	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	122	10.	142	ok	valid_end_?	allel AB$ $|MN| = 2$ birim $|LB| = 6$ birim Buna göre, A(DEGK) kaç birimkaredir?
adc7ed94-9e21-5780-b580-bc036d331bb3	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	124	9.	105	ok	valid_end_?	rp AC$ $|DC| = 13$ birim $|AE| = 12$ birim Buna göre, $A(ADE)$ kaç birimkaredir?
211c03d2-3e0b-5571-8b76-0e2e4dcca719	2021-2022-Apotemi-Trigonometri	76	14.	365	ok	valid_end_.	ac{|OC| \cdot |AB|}{2} = \frac{1 \cdot (\tan \alpha + \cot \alpha)}{2}$ bulunur.
5c59f127-4ed2-57f9-ab8b-dc91e5b09815	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	124	10.	115	ok	valid_end_?	erp DB$ $|AD| = 9$ birim $|EB| = 6$ birim Buna göre, $A(ABCD)$ kaç birimkaredir?
236a20e2-a46b-538f-b911-6c9e8a80c85c	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	126	9	126	ok	valid_end_?	birim, $|EF| = 3$ birim, $|BF| = 4$ birim. Buna göre, $A(ADE)$ kaç birimkaredir?
b2942b84-3193-53cd-972d-0ba6b5873c7f	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	130	8	124	ok	valid_end_?	 6$ birim, $m(\widehat{DAB}) = 45^\circ$. Buna göre, $A(ABCD)$ kaç birimkaredir?
5daa15aa-2628-511a-98a0-161767e3c4b6	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	172	9	103	ok	valid_end_?	FD dörtgen, $|DA| = |DF|$, $m(\widehat{DFB}) = x$. Buna göre, $x$ kaç derecedir?
ae1091b0-2a7b-5098-9413-fa9b684638f6	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	172	10	99	ok	valid_end_?	, EC köşegen, $|EFI| = 6$ birim, $|IEGI = |GA|$. Buna göre, $|FG|$ kaç birimdir?
cf31dcd0-7c2b-52b6-9721-0497b9ca3fc8	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	180	8	128	ok	valid_end_?	 $m(\widehat{BD})=20^\circ$, $m(\widehat{CAE})=x$. Buna göre, $x$ kaç derecedir?
3467fde8-a9bb-5b4c-a3ce-9f88dbb5ef8a	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	196	8	144	ok	valid_end_?	$ $|CD| = 4$ birim $|EF| = 3$ birim Buna göre, $|AD| - |EB|$ farkı kaç birimdir?
8f1cfd0b-37ab-5b4a-b2d2-e2afdfa5ccd2	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	196	9	161	ok	valid_end_?	EI = IBCI$, $IABI = 10$ birim, $IEBI = 6$ birim Buna göre, $|DCI|$ kaç birimdir?
39a6310a-4ea8-51c3-ba33-c37a96798b32	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	202	11	198	ok	valid_end_?	45^\circ$. Buna göre, boyalı bölgelerin alanları toplamı kaç $\pi$ birimkaredir?
