id,subject_area,q,oa,ob,oc,od,oe,key
bd787ee5-2391-5d22-9c73-2e865b2c8854,COGRAFYA,"Nüfus artış hızının fazla olması bazı ülkeler için olumlu, bazı ülkeler içinse olumsuz olarak değerlendirilir. Buna göre, nüfus artış hızının yükselmesi; I. yaşlı nüfus oranını fazla olan, II. çeşitli sektörlerde iş gücü açıkları olan, III. nüfusun temel ihtiyaçlarını karşılamakta zorluklar yaşayan özelliklerinden hangilerini taşıyan ülkeler için olumlu değerlendirilir?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",C
6d1c0165-7605-50c0-9869-995db793ec2e,COGRAFYA,"Atmosferdeki bazı gazlar, Dünya'ya ulaşan ışınların tekrar uzaya yansıtılması ve atmosferdeki ışınların soğrulması arasında bir denge oluşturarak Dünya'nın ılıman olmasını sağlar. Buna göre, aşağıdakilerden hangisi sözü edilen gazlardan biridir?",Neon,Karbondioksit,Ozon,Metan,Helyum,B
6c5cae40-6f47-581a-bc54-5d13d63431f1,COGRAFYA,"I. Atmosferdeki su buharının tamamına yakını bu katmanda bulunur.
II. Canlıları Güneş'in zararlı ışınlarından koruyan ozon tabakası bu katmanda yer alır.
III. Bu katmanda sıcaklıklar genel olarak aşağıdan yukarıya doğru düşer.
IV. Gazların bir kısmının bu katmanda iyonlara ayrılmasıyla radyo dalgaları yansıtılır.
Yukarıdakilerden hangileri troposferin özellikleri arasında yer alır?",I ve II,I ve III,II ve III,II ve IV,III ve IV,B
4f8e115b-2cbb-5763-89d2-c7781b6bf183,COGRAFYA,"Bölge sınırları oluşturulurken göz önünde bulundurulan ölçütlere göre, bölgeler arasındaki geçişler farklılık gösterir. Bu nedenle bazı bölgelerin sınırları kesin hatlarla birbirinden ayrılamaz. Yukarıdaki genelleme; I. iklim, II. askerî örgütler, III. bitki örtüsü, IV. yönetim birimleri bölgelerinden hangilerinin sınırları için geçerlidir?",I ve II,I ve III,II ve III,II ve IV,III ve IV,B
3fd97056-4e76-5e2b-91dd-77f2149c103a,COGRAFYA,Türkiye'nin su varlığıyla ilgili olarak aşağıdakilerden hangisi yanlıştır?,Yer yapısına bağlı olarak sıcak su kaynaklarına sahiptir.,"Akarsularının boyları kısa, akış hızları fazladır.",Göllerin su özellikleri ve sıcaklıkları birbirinden farklıdır.,Akarsular denge profiline yakındır.,Yer altı suları ve kaynaklar bakımından zengindir.,D
a96503ba-2d7e-5aa2-8381-4376cc649938,COGRAFYA,"Aşağıdakilerden hangisi, iki ülkenin farklı nüfus politikaları uyguladığına kanıt olarak gösterilebilir?","Demografik yatırımların, her iki ülkenin bütçelerindeki payının aynı olması","Birinci ülkede köyden kente göçler yaygın iken, ikinci ülkede kentten köye göçlerin yaygın olması","Birinci ülkede nüfus artışını özendirici, ikincisinde nüfus artışını kontrol altına almaya yönelik çalışmalar yapılması",Ülkelerdeki aritmetik nüfus yoğunluğunun farklı olması,Ülkelerin sanayi yatırımlarının farklılık göstermesi,C
be3e3819-3926-5c6e-aeea-7bb8b17a9ccc,COGRAFYA,"Türkiye'de özellikle 1950'den sonra köyden kente göç oranı artmıştır. Bu durum, kırsal ve kentsel nüfus oranlarını büyük ölçüde değiştirmiştir. 1950'lerde %75'e yakın olan kırsal nüfus oranı, günümüzde %10'un altına düşmüştür. Köyden kente göçün artmasında;
I. şehirlerdeki iş imkânlarının fazla olması,
II. köylerdeki hızlı nüfus artışı,
III. tarımda makineleşme sonucu iş gücüne olan talebin azalması,
IV. şehirlerdeki eğitim ve sağlık hizmetlerinin daha iyi olması
durumlarından hangilerinin çekici faktörler içerisinde yer aldığı söylenebilir?",I ve II,I ve IV,II ve III,II ve IV,III ve IV,B
d4472832-9a7a-561a-a349-a3ad193109ae,COGRAFYA,"Türkiye Cumhuriyeti'nin ilk yıllarında tarımda çalışan nüfus, toplam nüfusun yaklaşık %80'ini oluştururken 2018'de bu oran %25'e kadar düşmüştür. Türkiye'de tarım sektöründe çalışan nüfus oranının düşmesinde aşağıdakilerden hangisi etkili değildir?",Tarımsal faaliyetlerinde makine kullanımının artması,Sanayi sektöründe çalışan nüfus oranının artması,Tarım dışı sektörlerin gelişmesi,Tarım alanlarının miras yoluyla bölünmesi,Tarımsal üretimin azalması,E
b271d484-debf-59c0-8c0a-d911ee5b1f22,COGRAFYA,"37° kuzey enlemi üzerinde yer alan Kahramanmaraş'ta; I. Gündüzlerin uzamaya başladığı tarih ---- II. En uzun gece süresinin yaşandığı tarih ---- III. Güneş ışınlarının en dik açıyla düştüğü tarih ---- Buna göre, boş bırakılan yerlerde yer alan I, II ve III numaralı tarihler aşağıdakilerden hangisinde doğru olarak gösterilmiştir?","21 Haziran, 21 Aralık, 21 Haziran","21 Aralık, 21 Haziran, 21 Haziran","21 Aralık, 21 Aralık, 21 Haziran","21 Haziran, 21 Aralık, 21 Aralık","21 Haziran, 21 Haziran, 21 Aralık",C
be99b6bf-083a-5f34-b95e-5836c2286194,COGRAFYA,"Bir araştırma için yapılan ankete katılanlar, yaptıkları işler hakkında şu bilgileri vermiştir: I. Katılımcı: Bir lisede öğretmen olarak görev yapıyorum. II. Katılımcı: Kendi arazimde seracılık yapmaktayım. III. Katılımcı: Uluslararası bir yazılım şirketinde müdürüm. IV. Katılımcı: Bir otobüs firmasında şoförüm. V. Katılımcı: Bir tekstil fabrikasında işçiyim. Bu bilgilere göre hangi katılımcının ikincil ekonomik faaliyet grubunda yer alan bir işte çalıştığı söylenebilir?",I.,II.,III.,IV.,V.,B
bfcd251a-8ece-511a-9431-077fe85fb8d9,COGRAFYA,"Türkiye'de step iklimi görülen yerlerde nemin az olması;
I. sıcaklık farkının fazla,
II. yağış miktarının az,
III. bitki örtüsünün cılız olması
sonuçlarından hangilerine neden olmuştur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",E
0d33103d-8911-516b-a2c0-e9c840d54734,COGRAFYA,"Bu şemada aşağıdaki sorulardan hangisinin cevabı yer almaz?
A) Coğrafya diğer bilimlerden ayıran ilke nedir?
B) Coğrafi olayların neden-sonuç ilişkisine dayalı olarak incelenmesi hangi çağda olmuştur?
C) İlk Çağ'da Dünya'nın yuvarlak şekilli olduğunu kim ileri sürmüştür?
D) Kitab-ı Bahriye adlı eser kime aittir?
E) Fiziki coğrafyanın öncüsü kimdir?",Coğrafya diğer bilimlerden ayıran ilke nedir?,Coğrafi olayların neden-sonuç ilişkisine dayalı olarak incelenmesi hangi çağda olmuştur?,İlk Çağ'da Dünya'nın yuvarlak şekilli olduğunu kim ileri sürmüştür?,Kitab-ı Bahriye adlı eser kime aittir?,Fiziki coğrafyanın öncüsü kimdir?,A
c06932da-c9de-51fe-a64a-2385848fa31a,COGRAFYA,"Sebzecilik, sulama olanakları fazla olan yerlerde yapılma-sına karşılık, Doğu Karadeniz kıyılarımızda sebzeciliğin ye-terince gelişmediği görülmektedir. Bunun nedeni, bölgeyle ilgili aşağıdaki özelliklerden hangisidir?",Buharlaşmanın az olması,Orman alanlarının fazla olması,Güneşli gün sayısının az olması,Yer şekillerinin engebeli olması,Deniz balıkçılığının yaygın olması,D
ea4b8578-9fce-5916-9069-731b0b9dbe74,COGRAFYA,"Fatih: Gündüz hava çok güzeldi. Ocak ayında olmamıza rağmen havada ılık bir esinti ve hafif çiselerle yağmur vardı.
Muhittin: Peki, bu durumu ne ile açıklayabilirsin?
Fatih: Havalar ısınmaya başladı, yaz gelecek.
Muhittin: Hayır, ...
Bu diyalog sonunda boş bırakılan yere aşağıdakilerden hangisi getirilirse Fatih'in ilk söylediğinin nedeni belirtilmiş olur?",Bu durum ekstrem sıcaklık ile açıklanabilir,Ocak ayında böyle bir durum yaşanması küresel iklim değişikliğinin sonucudur,Türkiye dinamik alçak basınç etkisine girmiştir,Deniz melteminin ısıtıcı etkisi buna neden olmuştur,Sibirya'dan gelen hava kütlelerinin etkisine girmiştir,E
4c4d9507-312c-5c59-a925-ff19314c1729,COGRAFYA,"Haritada numaralandırılan yer şekilleri, aşağıdakilerin hangisinde doğru olarak verilmiştir?","Delta, Vadi, Ova, Kapalı çukur, Sırt, Boyun, Yamaç, Zirve, Plato","Vadi, Delta, Kapalı çukur, Boyun, Ova, Yamaç, Zirve, Sırt, Plato","Ova, Sırt, Delta, Vadi, Yamaç, Zirve, Plato, Boyun, Kapalı çukur","Plato, Ova, Kapalı çukur, Yamaç, Sırt, Delta, Boyun, Zirve, Vadi","Yamaç, Kapalı çukur, Sırt, Plato, Zirve, Delta, Vadi, Ova, Boyun",B
40b6b168-956c-5c02-95d7-54d227a5f664,COGRAFYA,Numaralanmış ifadelerden iklim ve hava durumu özelliklerine ait olanlar aşağıdakilerin hangisinde doğru eşleştirilmiştir?,1 ve 2,1 ve 3,1 ve 4,2 ve 3,3 ve 4,C
99d85773-4878-543e-a308-bf014dca6b4e,COGRAFYA,"Bir grup doğa yürüyüşçüsü Rize kıyısından başlayarak Kaçkar Dağları'na tırmanırken gürgen, şimşir, kayın, sarıçam, göknar ve ladin gibi gür orman örtüsünü görmüşler; belli bir yükseltiden sonra ise orman örtüsünün cılızlaştığını, doğal olarak ortadan kalktığını ve yerini Alpin çayırlarına bıraktığını tespit etmişlerdir.
Bu doğa yürüyüşündeki durum aşağıdakilerden hangisi için kanıt olarak kullanılabilir?",Mutlak nemin yükseldikçe arttığına,Yükseltiye bağlı sıcaklık değerlerinin azaldığına,Yükseldikçe çıkıldıkça toprak veriminin azaldığına,Bakı etkisinde kalan yamaçlarda orman sınırı yükseltisinin arttığına,Rüzgar hızının yükseltiye bağlı olarak arttığına,B
4e0b5d58-bf45-5db0-8279-98bca6620b9f,COGRAFYA,Yeryüzünde ormanların sık ve geniş olduğu bölgelerde nüfus seyrektir. Çünkü ormanlık alanlar tarım ve yerleşmeyi sınırlandırmaktadır. Buna göre aşağıdaki bölgelerden hangisi bu yerlere örnek olarak verilebilir?,Muson Asyası,Alaska Yarımadası,Kongo Havzası,Kuzey Sibirya,Büyük Sahra,C
4ea01be8-d592-5173-b7e9-9b9b0e7dbfbc,COGRAFYA,"Türkiye'de bugüne kadar yaklaşık 900 adet demir cevheri yatağı saptanmış, bunlardan ekonomik olabileceği düşünülen 500 kadarının etüdü yapılmıştır. Günümüzde demir yataklarından devlet ve özel sektör tarafından yılda yaklaşık 5 milyon ton ham demir üretimi gerçekleştirilmektedir. Demir-çelik fabrikalarının yıllık ham demir ihtiyacı 9,5 milyon tondur. Türkiye ise bu ham demirin 5 milyon tonunu karşılar. Bu bilgilere göre, Türkiye'deki demir madeniyle ilgili, I. Demir yataklarının hepsi işletilmektedir. II. Demir yatakları hem özel sektör hem de kamu tarafından işletilmektedir. III. Demir-çelik fabrikaları ham demir ihtiyacının bir kısmını iç piyasadan karşılamaktadır. yargılarından hangilerine ulaşılabilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
72b15ea2-6d9e-570d-9193-24f5ec748571,COGRAFYA,"Aşağıdaki haritada bazı yerler numaralandırılarak gösterilmiştir. Bazı özellikleri verilen iklim tipinin etkili olduğu yerler arasında kaç numaralı merkez bulunmaktadır?
• Yıllık yağış miktarının yarıdan fazlası yaz mevsiminde düşer.
• Yağışlar, Oroğrafik (Yamaç) yağışları şeklindedir.
• Doğal bitki örtüsü kışın yapraklarını döken ağaçlardan oluşan ormanlardır.",I,II,III,IV,V,B
9458857a-480b-574a-8717-c29c8e523022,COGRAFYA,"Bölge, bir mekânın değişik kriterler dikkate alınarak amaca göre sınıflandırılması ve sınırlandırılmasıdır. Bu amaçla oluşturulan bölgeler genel olarak şekilsel ve işlevsel olarak örneklendirilebilir. Buna göre aşağıdakilerden hangisi beşerî şekilsel bölgeye örnek gösterilebilir?",Türkiye'nin birinci derecede deprem kuşağındaki iller bölgesi,Dünyadaki kasırga bölgeleri,Asya Kıtası'nın çeltik tarımı bölgeleri,Savan bitki örtüsü bölgesi,İstanbul Büyükşehir Belediyesi Yetki Alanı Bölgesi,C
5f5e84b2-c2f9-58c6-a851-bcf31f26cf1c,COGRAFYA,"Tarımda uğraşanlara göre kişi başına düşen tarım alanı büyüklüğü Avrupa Birliği ülkelerinde ortalama 6,9 hektar iken, Türkiye'de 2,8 hektar, ABD'de ise 55 hektardır.
Bu durum, ABD'de yürütülen tarımsal faaliyetlerle ilgili aşağıdaki yargılardan hangisini desteklemektedir?",Tarım sal üretim büyük çiftliklerde gerçekleştirilir.,"Tarım sal verimliliğin artmasına neden olan gelişmelerin başında sulama, makineleşme ve gübre kullanımının yaygınlığı gelir.",Tarım sal üretim büyük ölçüde ihracata yöneliktir.,Tarım ve tarıma dayalı ürünlerin ihracatında dünyada ilk sıralarda yer alır.,Ülkede çalışan nüfusun çok az bir kısmı tarım sektöründe yer alır.,A
3d9c36bb-21fa-5d26-9c02-a50b573b55ac,COGRAFYA,"Bir Türkiye fiziki haritasında ölçeğin değişmesi durumunda yukarıdakilerden hangilerinde herhangi bir değişiklik olmaz?
I. Ayrıntıyı gösterme gücü
II. Hata payı
III. Gerçek alan
IV. Ölçeğin paydası
V. Yükselti değerleri
VI. Enlem ve boylam değerleri
VII. Kâğıt üzerinde kapladığı alan","I, II ve V","I, VI ve VII","II, IV ve VI","III, IV ve VII","III, V ve VI",E
877a4d6a-30e5-5309-a4ad-6d0ac470c82a,COGRAFYA,"Aşağıda atmosferin bir katmanıyla ilgili bazı özellikler verilmiştir: • Meteorolojik olaylar gerçekleşir. • Ekvatorda kalın, kutuplarda incedir. • Yatay ve dikey hava hareketleri görülür. Bu atmosfer katmanı aşağıdakilerden hangisidir?",Troposfer,Stratosfer,Mezosfer,Termosfer,İyonosfer,A
b532afba-9d26-5130-890d-55db02ee71c5,COGRAFYA,Türkiye'de aşağıdaki bölge çiftlerinden hangilerinin sınırları birbiriyle uyumludur?,Deprem bölgesi - Ovalık bölge,Makilik bölge - Akdeniz iklimi bölgesi,Sanayi bölgesi - Yaz turizmi bölgesi,Çay tarımı bölgesi - Buğday tarımı bölgesi,Liman bölgesi - Küçükbaş hayvancılık bölgesi,B
00ec443a-7407-55bd-a2d8-b4739e3f2e58,COGRAFYA,"Bir ülkede belli bir süre içinde meydana gelen yukarıdaki değişimlerden hangileri, o ülkenin nüfus piramidinde değişmeye neden olur?
I. Doğum oranlarının azalması
II. Tarım alanlarının genişlemesi
III. Nüfus artış hızının yükselmesi
IV. Doğal kaynak kullanımının artması
V. Ortalama yaşam süresinin uzaması",I ve II,I ve III,II ve III,I ve V,IV ve V,D
7c7d8cca-4376-5af3-87a3-2d7bb91bce00,COGRAFYA,"Bölge sınırları, bölgeyi oluşturma amacı ve ölçütlerine göre değişiklik gösterebilir. Sınırlardaki bu değişiklik; I. karasal iklim bölgesi, II. kuru tarım bölgesi, III. karstik kayaçlar bölgesi, IV. serbest ticaret bölgesi türlerinin hangilerinde daha kısa sürede gerçekleşebilir?",I ve II,I ve III,II ve III,II ve IV,III ve IV,D
c0afaffc-44eb-577c-b24e-5e232cb6633d,COGRAFYA,Aşağıda hızlı nüfus artışının bir ülkede meydana getirebileceği bazı sonuçlar verilmiştir. I. Kişi başına düşen millî gelirin yetersiz kalması II. Gecekondulaşmanın artması III. Gelir seviyesinde artış yaşanması Bu sonuçlardan hangileri hızlı nüfus artışının olumsuz sonuçları arasında yer alır?,Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III",C
f30badfb-cce0-54dc-a90b-ee26a5f0e268,COGRAFYA,"I. Kömür II. Bor mineralleri III. Demir IV. Boksit Sanayi Devrimi'nin ilk aşamalarında, yukarıdaki doğal kaynaklardan hangileri daha yaygın olarak kullanılmıştır?",I ve II,I ve III,II ve III,II ve IV,III ve IV,B
a46c74aa-9293-55b8-94ec-cf2addb798e4,COGRAFYA,Hızlı nüfus artışı gelişmekte olan ülkeler için önemli bir sorundur. Çünkü nüfus artışıyla beraber birçok sosyal ve ekonomik sorun ortaya çıkar. Aşağıdakilerden hangisi bu sorunlardan biri değildir?,İşsizlik sorununun artması,Kalkınma hızının yavaşlaması,Kişi başına düşen millî gelirin azalması,Beslenme ve barınma sorunlarının yaşanması,Nüfusun ülke içinde dengeli dağılması,E
a2b7dece-feeb-5eb6-98ac-403fec1ae844,COGRAFYA,"Mekânsal yapıyı ve mekân üzerindeki ekonomik ve kültürel işleyişi daha iyi organize edebilmek amacıyla oluşturulan bölgelere işlevsel bölge denir. İşlevsel bölgelerin aktivitelerinin işleyişini kontrol eden ve düzenleyen bir merkezi vardır. Buna göre, aşağıdakilerden hangisi işlevsel bölgelere örnek olamaz?",Bursa Jandarma İl Komutanlığı yetki bölgesi,Karayolları Genel Müdürlüğü 1. Hizmet bölgesi,İç Anadolu tarım ve hayvancılık bölgeleri,Ankara Büyükşehir Belediyesi hizmet alanı bölgesi,Güneydoğu Anadolu Projesi (GAP) bölgesi,C
8ae2cb93-b706-57d2-b0ac-fc481676b29f,COGRAFYA,"Coğrafya öğretmeni Akif Bey, iklim ve iklim elemanları konusunu işlerken aşağıdaki yargı cümlelerini kurmuş ve öğrencilerinden bununla ilgili çıkarımlar yapmasını istemiştir.
""Çocuklar! Atmosferin nem derecesi, yeryüzünde sıcaklığın dağılımını etki etmektedir.""
İkbal: Nem bir yerde, fazla ısınma ve soğumayı önleyerek günlük ve yıllık sıcaklık farkını azaltır.
Gizem: Ekvatoral bölge güneş ışınlarını dik ve dike yakın açılarla aldığı hâlde dünyanın en sıcak yeri değildir.
Burak: Çöllerde gece ile gündüz arasında aşırı sıcaklık farkları oluşur.
Ahmet: Yükselen hava kütlesi soğur ve yoğunlaşarak yağış oluşturur.
Yeşim: Kış mevsiminde havanın bulutlu olduğu günler daha ılık, bulutsuz olduğu günler kuru ve ayazdır.
Buna göre, öğrencilerden hangisi, nemliliğin sıcaklık üzerindeki etkisiyle ilgili verilen örnekten yanlış bir çıkarım yapmıştır?",Gizem,Ahmet,İkbal,Burak,Yeşim,A
965201d5-793d-5eec-b49c-fb37684bf1f6,COGRAFYA,Türkiye'de etkili olan aşağıdaki yerel rüzgarlar ve estikleri yön eşleştirmelerinden hangisi yanlıştır?,Poyraz - Kuzeydoğu,Karayel - Kuzeybatı,Lodos - Güneybatı,Yıldız - Kuzey,Kıble - Güneydoğu,E
dffc0d59-f39f-5c8f-83ad-11779583c8de,COGRAFYA,Grafikte aylara göre yağış ve sıcaklık ortalaması verilen merkez aşağıdaki iklim bölgelerinden hangisinde yer alabilir?,Muson iklimi,Okyanusal iklim,Ekvatoral iklim,Karadeniz iklimi,Karasal iklim,C
1dbc3856-b00f-50b5-a262-a8e2f5d90ea8,COGRAFYA,"Aynı paralel dairesi üzerindeki noktaların sıcaklıkları, bulundukları yerin konumuna bağlı olarak beklenen sıcaklık derecelerine uymayabilir. Bu tür sapmalara ""anomali"" denir. Aşağıdakilerden hangisi, bu anomalıyı ortaya çıkaran etmenlerden biri değildir?",Bakı,Ekvatora yakınlık,Yükselti,Okyanus akıntıları,Karasallık,B
583d5a5b-d0a3-5e21-ba86-c352bfa01a01,COGRAFYA,"I. Dalga ve akıntıların sığ kıyılara getirdiği malzemelerin koy ve körfezlerin önünü kapatmasıyla oluşan göller
II. Volkanik patlama sonucunda oluşan çukurluğun suyla dolması sonucu oluşan göller
III. Akarsuların taşıdığı alüvyonlarla akarsu yatağı, koy veya körfezin önünün kapanması sonucu oluşan göller
Yukarıdaki göl oluşumları, aşağıdakilerden hangisinde doğru olarak verilmiştir?","Karstik, Heyelan set, Kıyı set","Tektonik, Alüvyal set, Lav set","Kıyı set, Volkanik, Alüvyal set","Lav set, Baraj set, Kıyı set","Kıyı set, Volkanik, Heyelan set",C
